股票代碼,股票名稱,EPS,ROE,營收成長率,速動比率,現價,市值,產業,部門
3532.TW,Formosa Sumco Technology Corporation,3.35,6.276,-15.9,0.486,81.9,31764752384.0,Semiconductor Equipment & Materials,Technology
3533.TW,"Lotes Co., Ltd",82.29,27.861000000000004,26.3,2.862,1375.0,154735624192.0,Electronic Components,Technology
3535.TW,"Favite, Inc.",0.69,4.817,111.3,3.588,35.45,2802393344.0,Computer Hardware,Technology
3543.TW,"Jochu Technology Co., Ltd.",-1.14,-4.723,-1.6,2.099,19.7,1738785152.0,Electronic Components,Technology
3545.TW,"FocalTech Systems Co., Ltd.",2.64,5.8500000000000005,15.299999999999999,1.874,66.5,14492478464.0,Semiconductors,Technology
3550.TW,Copartner Technology Corporation,-2.01,-19.118999,-11.600000000000001,1.354,13.95,1221322496.0,Electrical Equipment & Parts,Industrials
3557.TW,"Jia Wei Lifestyle, Inc.",6.81,21.5,1.0999999999999999,0.63,60.9,4890294272.0,Specialty Retail,Consumer Cyclical
3563.TW,Machvision Inc.,5.51,2.3689999999999998,-16.5,8.84,470.5,27357693952.0,Semiconductor Equipment & Materials,Technology
3576.TW,"United Renewable Energy Co., Ltd.",-1.31,-17.567,-29.2,1.205,9.11,14819509248.0,Solar,Technology
3583.TW,Scientech Corporation,11.37,20.712,32.5,0.448,275.0,22090199040.0,Semiconductors,Technology
3588.TW,Leadtrend Technology Corporation,1.86,6.565,2.1,3.443,52.1,3148486144.0,Semiconductors,Technology
3591.TW,Edison Opto Corporation,0.99,4.956,27.0,2.978,22.2,3154819840.0,Electronic Components,Technology
3592.TW,Raydium Semiconductor Corporation,27.25,18.009000999999998,15.7,2.055,339.0,25714913280.0,Semiconductors,Technology
3593.TW,Logah Technology Corp.,-1.24,-26.516000000000002,-11.899999999999999,0.473,8.09,752709824.0,Electronic Components,Technology
3596.TW,Arcadyan Technology Corporation,11.13,16.035,-14.399999999999999,0.87,225.0,49579651072.0,Communication Equipment,Technology
3605.TW,"ACES Electronics Co., Ltd.",2.34,1.8860001000000002,21.9,1.346,55.1,8194031104.0,Electronic Components,Technology
3607.TW,"Coxon Precise Industrial Co., Ltd",0.17,1.1619999,32.0,1.568,16.55,2013506048.0,Packaging & Containers,Consumer Cyclical
3617.TW,"Cyber Power Systems, Inc.",24.17,27.387,14.000000000000002,1.429,279.5,26319396864.0,Electrical Equipment & Parts,Industrials
3622.TW,"Young Fast Optoelectronics Co., Ltd.",4.75,11.0869996,-33.6,11.714,53.1,8035516416.0,Electronic Components,Technology
3645.TW,Taimide Tech. Inc.,1.76,7.697,62.1,1.057,56.8,7509243904.0,Electronic Components,Technology
3652.TW,"Unitech Electronics Co., Ltd.",1.25,5.099,12.6,2.639,32.2,2418155776.0,Computer Hardware,Technology
3653.TW,"Jentech Precision Industrial Co., Ltd",24.06,25.301000000000002,41.5,1.866,976.0,139491868672.0,Electronic Components,Technology
3661.TW,"Alchip Technologies, Limited",78.77,22.418,41.699999999999996,3.333,2740.0,220978266112.0,Semiconductors,Technology
3665.TW,Bizlink Holding Inc.,23.79,14.438999999999998,18.2,1.283,504.0,95535218688.0,Electrical Equipment & Parts,Industrials
3669.TW,AVer Information Inc.,2.02,5.538,-1.9,1.879,37.55,3489145856.0,Consumer Electronics,Technology
3673.TW,"TPK Holding Co., Ltd.",1.65,1.2519999,-13.200000000000001,2.008,34.75,14131573760.0,Electronic Components,Technology
3679.TW,Nishoku Technology Inc.,13.76,18.425,22.6,2.229,140.0,8823107584.0,Electronic Components,Technology
3686.TW,Danen Technology Corporation,-0.06,-0.621,15.6,69.965,14.85,1135950720.0,Solar,Technology
3694.TW,"AzureWave Technologies, Inc.",2.73,13.131,0.6,1.488,50.1,7643005440.0,Communication Equipment,Technology
3701.TW,"FIC Global, Inc.",-0.01,2.3,-10.100000000000001,1.539,34.55,8172007936.0,Computer Hardware,Technology
3702.TW,WPG Holdings Limited,4.06,8.7749995,26.5,0.714,62.0,104101715968.0,Electronics & Computer Distribution,Technology
3703.TW,Continental Holdings Corporation,1.43,2.214,-4.7,0.342,27.35,22514958336.0,Engineering & Construction,Industrials
3704.TW,Zyxel Group Corporation,1.41,5.2789997,1.0,1.308,33.35,13309184000.0,Communication Equipment,Technology
3705.TW,YungShin Global Holding Corporation,3.87,13.103000000000002,22.3,1.421,56.4,15022986240.0,Drug Manufacturers - Specialty & Generic,Healthcare
3706.TW,MiTAC Holdings Corporation,3.26,6.519,198.6,0.818,55.1,66481455104.0,Computer Hardware,Technology
3708.TW,"Swancor Holding Co., LTD.",2.53,4.093,7.5,1.648,71.5,7838187520.0,Specialty Chemicals,Basic Materials
3711.TW,"ASE Technology Holding Co., Ltd.",7.19,10.22,1.0,0.898,143.0,621126221824.0,Semiconductors,Technology
3712.TW,"FIT Holding Co., Ltd.",4.54,7.738,64.5,1.162,50.6,12459844608.0,Semiconductors,Technology
3714.TW,ENNOSTAR Inc.,-1.87,-3.656,-1.2,2.514,39.3,28900276224.0,Electronic Components,Technology
3715.TW,"Dynamic Holding Co., Ltd.",3.78,14.352,11.4,0.494,45.2,12550910976.0,Electronic Components,Technology
3716.TW,Cenra Inc.,2.48,4.249,-0.7000000000000001,0.803,35.85,5343083520.0,Medical Distribution,Healthcare
4098.TW,,,,,,,,,
4100.TW,,,,,,,,,
4104.TW,"Excelsior Medical Co., Ltd.",4.7,8.721,4.3,1.273,87.7,14330004480.0,Medical Distribution,Healthcare
4106.TW,Wellell Inc.,1.14,4.0489998,-4.1000000000000005,1.876,24.3,2452161536.0,Medical Devices,Healthcare
4108.TW,PhytoHealth Corporation,-0.37,-4.679,-20.5,21.111,14.55,2889906688.0,Drug Manufacturers - Specialty & Generic,Healthcare
4119.TW,"SCI Pharmtech, Inc.",4.46,10.11,37.9,0.968,77.6,9273897984.0,Drug Manufacturers - Specialty & Generic,Healthcare
4133.TW,Abnova (Taiwan) Corporation,1.02,4.7470003,-6.3,7.701,28.3,1713678208.0,Biotechnology,Healthcare
4137.TW,Chlitina Holding Limited,5.71,8.841000000000001,-16.400000000000002,2.555,115.5,9527826432.0,Household & Personal Products,Consumer Defensive
4142.TW,Adimmune Corporation,-0.58,-12.24,-8.7,2.272,20.1,8472310784.0,Biotechnology,Healthcare
4148.TW,All Cosmos Bio-Tech Holding Corporation,1.94,4.913,8.4,3.464,42.2,2702234880.0,Agricultural Inputs,Basic Materials
4155.TW,"OK Biotech Co., Ltd.",0.64,4.285,52.5,1.18,19.05,2801474048.0,Medical Devices,Healthcare
4164.TW,CHC Healthcare Group,0.98,2.715,-29.7,0.879,47.5,7926087168.0,Medical Distribution,Healthcare
4190.TW,Jourdeness Group Limited,-4.87,-13.245000000000001,-15.7,0.623,41.6,2452382208.0,Household & Personal Products,Consumer Defensive
4306.TW,"Yem Chio Co., Ltd.",1.24,8.472,37.2,0.555,17.35,11191878656.0,Specialty Chemicals,Basic Materials
4414.TW,"Roo Hsing Co., Ltd",0.08,-5.3940002,15.1,0.43,3.5,3351652352.0,Apparel Manufacturing,Consumer Cyclical
4426.TW,"Li Cheng Enterprise Co., Ltd.",-1.29,-8.5769996,-34.599999999999994,1.115,14.0,2417477888.0,Textile Manufacturing,Consumer Cyclical
4438.TW,"Quang Viet Enterprise Co., Ltd.",3.68,4.77,28.9,1.173,105.0,10859625472.0,Apparel Manufacturing,Consumer Cyclical
4439.TW,TST Group Holding Ltd.,1.73,2.049,13.4,0.787,98.1,3707787520.0,Textile Manufacturing,Consumer Cyclical
4440.TW,"Yi Shin Textile Industrial Co., Ltd.",1.75,8.934000000000001,15.5,1.208,25.3,1710229376.0,Textile Manufacturing,Consumer Cyclical
4526.TW,"Tongtai Machine & Tool Co., Ltd.",-1.27,-5.922000000000001,-31.8,0.557,26.25,6689208832.0,Specialty Industrial Machinery,Industrials
4532.TW,"Rechi Precision Co., Ltd.",2.0,9.575,23.799999999999997,0.939,30.3,14998348800.0,Specialty Industrial Machinery,Industrials
4536.TW,Topkey Corporation,18.75,19.847,31.6,1.862,196.5,17846130688.0,Leisure,Consumer Cyclical
4540.TW,"Tbi Motion Technology Co., Ltd.",-4.97,-14.887,-21.3,1.379,43.65,4763873792.0,Tools & Accessories,Industrials
4545.TW,"Min Aik Precision Industrial Co., Ltd.",2.36,9.4440006,30.099999999999998,1.547,37.1,2856699904.0,Metal Fabrication,Industrials
4551.TW,"Global PMX Co., Ltd.",8.27,11.391,22.7,1.659,100.0,11522199552.0,Auto Parts,Consumer Cyclical
4552.TW,Lida Holdings Limited,1.19,4.091,-34.599999999999994,3.187,23.2,2691200000.0,Specialty Industrial Machinery,Industrials
4555.TW,"TAIWAN CHELIC Co., Ltd.",-0.86,-1.7500000000000002,13.200000000000001,1.08,39.0,2729376000.0,Electronic Components,Technology
4557.TW,Yusin Holding Corp.,9.88,19.096,31.8,1.287,111.5,5348855808.0,Auto Parts,Consumer Cyclical
4560.TW,Strong H Machinery Technology (Cayman) Incorporation,2.04,7.713,35.699999999999996,2.277,34.9,2376592384.0,Tools & Accessories,Industrials
4562.TW,"Ying Han Technology Co., Ltd.",-0.45,-4.340999999999999,20.5,0.585,46.25,4049002496.0,Specialty Industrial Machinery,Industrials
4564.TW,Mosa Industrial Corporation,-1.7,-8.5360005,31.3,1.924,22.65,5272648192.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
4566.TW,"GLOBAL TEK FABRICATION CO., Ltd.",2.39,4.6680003,20.5,1.451,66.1,7314097152.0,Specialty Industrial Machinery,Industrials
4569.TW,"Sixxon Tech. Co., Ltd.",7.89,9.069,11.1,3.593,152.0,4712000000.0,Metal Fabrication,Industrials
4571.TW,Khgears International Limited,9.18,15.174000000000001,10.8,2.029,161.0,8326291968.0,Tools & Accessories,Industrials
4572.TW,"Drewloong Precision, Inc.",7.13,14.285,-0.8,6.141,162.0,6318000128.0,Specialty Industrial Machinery,Industrials
4576.TW,Hiwin Mikrosystem Corporation,0.51,2.2239999999999998,13.0,1.245,117.5,14076735488.0,Electrical Equipment & Parts,Industrials
4581.TW,World Known MFG (Cayman) Limited,5.01,15.393,-14.299999999999999,1.743,55.5,1881394560.0,Auto Parts,Consumer Cyclical
4583.TW,"Apex Dynamics, Inc.",14.14,11.314,7.199999999999999,11.191,737.0,59086323712.0,Specialty Industrial Machinery,Industrials
4588.TW,Arch Meter Corporation,4.19,23.181999,58.199999999999996,1.337,75.9,3262561536.0,Electrical Equipment & Parts,Industrials
4720.TW,Tex Year Industries Inc.,1.41,7.539999999999999,10.5,1.018,19.2,2048812928.0,Specialty Chemicals,Basic Materials
4722.TW,Qualipoly Chemical Corp.,2.23,7.577,1.4000000000000001,1.207,59.3,5948442112.0,Specialty Chemicals,Basic Materials
4736.TW,TaiDoc Technology Corporation,9.27,10.404000400000001,23.1,2.07,144.0,13733926912.0,Medical Devices,Healthcare
4737.TW,Bionime Corporation,-2.09,-4.3369997,14.799999999999999,0.518,62.0,3770840064.0,Medical Instruments & Supplies,Healthcare
4739.TW,Coremax Corporation,1.39,3.49,-16.400000000000002,1.608,51.4,6010253824.0,Specialty Chemicals,Basic Materials
4746.TW,"Formosa Laboratories, Inc.",1.3,0.76,11.5,1.682,65.1,7828665344.0,Drug Manufacturers - Specialty & Generic,Healthcare
4755.TW,"San Fu Chemical Co., Ltd.",4.09,9.093001000000001,33.4,0.708,106.0,10674836480.0,Specialty Chemicals,Basic Materials
4763.TW,"Jinan Acetate Chemical Co., Ltd.",84.26,62.77199999999999,18.099999999999998,3.394,859.0,84967727104.0,Chemicals,Basic Materials
4764.TW,"Double Bond Chemical Ind. Co., Ltd.",-0.44,-1.5890000000000002,35.5,0.991,45.0,3849390080.0,Specialty Chemicals,Basic Materials
4766.TW,"Nan Pao Resins Chemical Co., Ltd.",22.23,18.590999999999998,11.700000000000001,1.594,361.0,43525771264.0,Specialty Chemicals,Basic Materials
4770.TW,Allied Supreme Corp.,21.55,21.95,25.5,3.396,270.5,21633507328.0,Specialty Chemicals,Basic Materials
4771.TW,Vizionfocus Inc.,11.61,24.773,-5.6000000000000005,2.257,201.0,11642925056.0,Medical Instruments & Supplies,Healthcare
4807.TW,"Regal Holding Co., Ltd.",-1.56,-6.79,65.9,0.901,19.8,760240768.0,Luxury Goods,Consumer Cyclical
4904.TW,"Far EasTone Telecommunications Co., Ltd.",3.56,14.107001,10.2,0.775,92.0,331724423168.0,Telecom Services,Communication Services
4906.TW,"Gemtek Technology Co., Ltd.",1.46,4.828,3.1,1.399,29.05,12424684544.0,Communication Equipment,Technology
4912.TW,"Lemtech Holdings Co., Limited",6.45,11.562999999999999,27.400000000000002,1.258,105.0,6530244096.0,Metal Fabrication,Industrials
4915.TW,Primax Electronics Ltd.,5.52,14.01,-5.7,0.987,82.9,38610259968.0,Computer Hardware,Technology
4916.TW,Parpro Corporation,0.02,0.071999995,-8.5,1.421,39.6,3900164352.0,Computer Hardware,Technology
4919.TW,Nuvoton Technology Corporation,0.52,1.35699995,-14.2,0.933,77.4,32489811968.0,Semiconductors,Technology
4927.TW,"Apex International Co., Ltd.",-9.21,-26.198,-0.1,0.365,32.0,7038016000.0,Electronic Components,Technology
4930.TW,"Star Comgistic Capital Co., Ltd.",2.66,6.752,-1.9,1.984,30.0,2400000000.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
4934.TW,"Tainergy Tech Co., Ltd.",-2.07,-24.778,-88.6,1.209,11.1,2497500160.0,Solar,Technology
4935.TW,Global Lighting Technologies Inc.,4.09,6.363,13.200000000000001,3.891,51.6,6649382400.0,Electronic Components,Technology
4938.TW,Pegatron Corporation,6.28,8.2679994,-4.3999999999999995,1.041,83.9,223440814080.0,Computer Hardware,Technology
4942.TW,"Chia Chang Co., Ltd",4.15,6.7059999999999995,-3.6999999999999997,3.08,40.35,5744548352.0,Electronic Components,Technology
4943.TW,"Concraft Holding Co., Ltd.",-1.24,-53.446996,-16.400000000000002,0.408,12.95,1575937280.0,Electronic Components,Technology
4949.TW,"Win Win Precision Technology Co., Ltd.",-1.4,-7.0760004,-48.6,2.342,35.5,2360927488.0,Solar,Technology
4952.TW,Generalplus Technology Inc.,2.25,11.3299996,-5.6000000000000005,2.799,45.7,4972891136.0,Semiconductors,Technology
4956.TW,"Epileds Technologies, Inc.",-0.21,-1.243,27.0,1.497,24.45,2454975744.0,Electronic Components,Technology
4958.TW,Zhen Ding Technology Holding Limited,9.24,9.147,3.2,1.634,103.5,98796855296.0,Electronic Components,Technology
4960.TW,Cheng Mei Materials Technology Corporation,-0.47,-2.952,-3.4000000000000004,1.069,12.6,7203483648.0,Electronic Components,Technology
4961.TW,Fitipower Integrated Technology Inc.,16.0,11.4259996,36.6,4.586,194.0,23511248896.0,Semiconductors,Technology
4967.TW,Team Group Inc.,6.3,16.969,-42.6,0.605,77.2,6559143424.0,Computer Hardware,Technology
4968.TW,RichWave Technology Corporation,1.72,6.578,3.0,3.159,157.0,14237074432.0,Semiconductors,Technology
4976.TW,"Calin Technology Co., Ltd.",-0.57,-3.138,16.7,3.99,30.2,4240321792.0,Electronic Components,Technology
4977.TW,"PCL Technologies, Inc.",0.99,1.7149999999999999,54.800000000000004,2.046,101.0,7955245056.0,Computer Hardware,Technology
4989.TW,LCY Technology Corp.,-2.22,-14.732999999999999,-31.6,3.004,17.3,2383524608.0,Copper,Basic Materials
4994.TW,"X-Legend Entertainment Co., Ltd.",4.77,26.518000000000004,-12.7,3.692,98.6,6545403392.0,Electronic Gaming & Multimedia,Communication Services
4999.TW,Sinher Technology Inc.,0.97,2.098,7.6,4.59,30.65,2256367104.0,Tools & Accessories,Industrials
5007.TW,San Shing Fastech Corp.,3.58,14.365,-10.6,3.61,52.4,15454856192.0,Tools & Accessories,Industrials
5203.TW,CyberLink Corp.,3.92,6.8569995,2.5,2.551,108.5,8567051264.0,Software - Application,Technology
5215.TW,"Ko Ja (Cayman) Co., Ltd.",3.71,5.928,0.8999999999999999,3.588,40.9,2631424256.0,Computer Hardware,Technology
5222.TW,"Transcom, Inc.",4.81,16.760998999999998,-11.799999999999999,2.837,118.0,9557456896.0,Semiconductor Equipment & Materials,Technology
5225.TW,Eastech Holding Limited,12.18,29.483998,10.2,1.357,109.5,8537024512.0,Consumer Electronics,Technology
5234.TW,Daxin Materials Corporation,5.54,17.778999000000002,7.000000000000001,2.209,164.0,16845423616.0,Specialty Chemicals,Basic Materials
5243.TW,"Eson Precision Ind. Co., Ltd.",3.35,7.544000400000001,35.5,1.308,49.55,8350611456.0,Electronic Components,Technology
5244.TW,"Brightek Optoelectronic Co., Ltd.",2.37,9.5419995,-13.100000000000001,5.905,45.55,3094849024.0,Electronic Components,Technology
5258.TW,"Castles Technology Co., Ltd.",6.29,17.262,-5.5,1.275,76.6,8453958656.0,Business Equipment & Supplies,Industrials
5269.TW,ASMedia Technology Inc.,51.34,14.091000000000001,11.0,6.111,1750.0,130658852864.0,Semiconductors,Technology
5283.TW,"Heran Co., Ltd.",6.38,11.083999,20.1,0.948,99.3,7248940032.0,Consumer Electronics,Technology
5284.TW,JPP Holding Company Limited,1.02,2.1350000000000002,44.6,0.852,142.5,7257368064.0,Electronic Components,Technology
5285.TW,"Jih Lin Technology Co., Ltd.",2.51,8.762,-2.9000000000000004,1.578,50.3,5132662272.0,Semiconductors,Technology
5288.TW,"Eurocharm Holdings Co., Ltd.",16.45,20.417999000000002,-1.7000000000000002,1.722,171.0,11695441920.0,Conglomerates,Industrials
5292.TW,Desiccant Technology Corporation,9.8,24.044999999999998,9.6,1.61,144.0,5512320000.0,Pollution & Treatment Controls,Industrials
5306.TW,KMC (Kuei Meng) International Inc.,6.97,10.610999999999999,17.599999999999998,1.866,112.0,14112111616.0,Auto Parts,Consumer Cyclical
5388.TW,Sercomm Corporation,7.49,15.396,-14.099999999999998,0.951,117.0,34930233344.0,Communication Equipment,Technology
5434.TW,"Topco Scientific Co.,Ltd.",18.79,21.979000000000003,30.0,1.046,261.0,49861439488.0,Electronics & Computer Distribution,Technology
5469.TW,HannStar Board Corporation,5.89,9.936,0.8999999999999999,1.173,52.3,25282134016.0,Electronic Components,Technology
5471.TW,"Sonix Technology Co.,Ltd.",1.06,5.277,-1.0,5.508,38.8,6513627136.0,Semiconductors,Technology
5484.TW,EverFocus Electronics Corporation,-0.9,-10.651,5.6000000000000005,0.84,42.1,2812322048.0,Security & Protection Services,Industrials
5515.TW,"Chien Kuo Construction Co., Ltd.",2.9,13.934,71.39999999999999,1.717,31.1,6269760000.0,Engineering & Construction,Industrials
5519.TW,LongDa Construction & Development Corporation,3.87,15.279001000000001,-0.7000000000000001,0.622,36.0,7891091456.0,Engineering & Construction,Industrials
5521.TW,Kung Sing Engineering Corporation,0.02,0.18000001,32.1,0.772,12.45,6128885760.0,Engineering & Construction,Industrials
5522.TW,"Farglory Land Development Co., Ltd.",4.31,7.3460005,-52.5,0.107,69.0,53930127360.0,Real Estate - Development,Real Estate
5525.TW,"Sweeten Real Estate Development Co.,Ltd.",2.06,11.272000499999999,727.7,0.032,33.6,9668600832.0,Real Estate - Development,Real Estate
5531.TW,"Shining Building Business Co.,Ltd.",-0.12,-3.627,531.2,0.105,11.2,10948996096.0,Engineering & Construction,Industrials
5533.TW,Founding Construction Development Corp.,1.48,4.38,46.0,2.719,18.95,5405392896.0,Real Estate Services,Real Estate
5534.TW,"Chong Hong Construction Co., Ltd.",7.83,13.386999999999999,0.5,0.132,99.0,28742275072.0,Real Estate - Development,Real Estate
5538.TW,"Tong Ming Enterprise Co., Ltd.",2.86,5.3179998,8.7,0.96,31.95,6428436480.0,Steel,Basic Materials
5546.TW,Yonggu Group Inc.,-1.09,-4.654,-38.5,0.821,29.9,2462366720.0,Building Materials,Basic Materials
5607.TW,"Farglory Free Trade Zone Investment Holding Co., Ltd.",1.97,7.034999999999999,17.299999999999997,0.396,38.4,13950221312.0,Specialty Business Services,Industrials
5608.TW,"Shih Wei Navigation Co., Ltd.",-0.69,-4.053,12.0,0.871,18.05,7026341376.0,Marine Shipping,Industrials
5706.TW,"Phoenix Tours International, Inc.",3.74,18.584999999999997,48.4,0.85,57.6,4634553344.0,Travel Services,Consumer Cyclical
5871.TW,Chailease Holding Company Limited,13.15,13.489999999999998,-10.0,1.267,116.0,194631761920.0,Credit Services,Financial Services
5876.TW,"The Shanghai Commercial & Savings Bank, Ltd.",2.78,5.657,110.7,,45.0,218260340736.0,Banks - Regional,Financial Services
5880.TW,"Taiwan Cooperative Financial Holding Co., Ltd.",1.26,7.837,15.8,,24.05,366141997056.0,Banks - Regional,Financial Services
5906.TW,"Tainan Enterprise (Cayman) Co., Limited",1.67,7.217999999999999,-15.0,0.417,56.4,1976289920.0,Apparel Manufacturing,Consumer Cyclical
5907.TW,Grand Ocean Retail Group Ltd.,-9.07,-30.349999999999998,-16.1,0.131,8.65,1638033152.0,Department Stores,Consumer Cyclical
6005.TW,Capital Securities Corporation,2.25,12.139,21.7,0.629,25.35,55032569856.0,Capital Markets,Financial Services
6024.TW,Capital Futures Corporation,5.59,16.628,6.800000000000001,1.091,49.15,12284452864.0,Capital Markets,Financial Services
6108.TW,APCB Inc.,0.92,8.131,-18.4,1.644,15.25,2394158592.0,Electronic Components,Technology
6112.TW,Metaage Corporation,0.6,-0.265,4.0,0.6,47.8,9003463680.0,Information Technology Services,Technology
6115.TW,"I-Sheng Electric Wire & Cable Co., Ltd.",3.61,12.607999,24.8,2.071,52.8,9908553728.0,Electrical Equipment & Parts,Industrials
6116.TW,HannStar Display Corporation,-1.86,-14.035,-4.3999999999999995,1.231,7.57,21639981056.0,Electronic Components,Technology
6117.TW,In Win Development Inc.,3.94,23.902,1.5,1.226,82.8,7536075264.0,Computer Hardware,Technology
6120.TW,Darwin Precisions Corporation,0.28,2.086,16.3,1.552,11.8,7853549056.0,Electronic Components,Technology
6128.TW,"General Plastic Industrial Co., Ltd.",2.85,8.615,4.2,0.682,36.55,4663377920.0,Business Equipment & Supplies,Industrials
6133.TW,Golden Bridge Electech Inc.,0.34,3.4299999999999997,24.099999999999998,0.901,16.1,1883796608.0,Electrical Equipment & Parts,Industrials
6136.TW,"Fullerton Technology Co., Ltd.",0.89,2.8199999,6.0,8.964,23.6,2726649600.0,Advertising Agencies,Communication Services
6139.TW,"L&K Engineering Co., Ltd.",17.9,31.806,12.6,1.224,232.5,54173659136.0,Engineering & Construction,Industrials
6141.TW,"Plotech Co.,Ltd",-7.67,-51.11599999999999,-28.499999999999996,0.266,12.35,1399921920.0,Electronic Components,Technology
6142.TW,"Cameo Communications, Inc.",-0.5,-5.322,49.1,2.549,9.99,3304492032.0,Communication Equipment,Technology
6152.TW,Prime Electronics & Satellitics Inc.,-0.23,-2.688,-17.1,1.237,10.2,1710927616.0,Communication Equipment,Technology
6153.TW,"Career Technology (Mfg.) Co., Ltd.",-4.41,-23.139000000000003,-26.8,1.289,12.8,8143078400.0,Electronic Components,Technology
6155.TW,King Core Electronics Inc.,0.96,5.2940000000000005,10.8,1.373,23.2,2037222144.0,Electronic Components,Technology
6164.TW,Ledtech Electronics Corp.,0.47,2.0280001999999997,13.700000000000001,1.482,11.7,748800000.0,Electrical Equipment & Parts,Industrials
6165.TW,Lang Inc.,1.03,6.734999999999999,3.9,2.051,47.6,3701023744.0,Electronic Components,Technology
6166.TW,Adlink Technology Inc.,0.23,0.24899999,5.0,1.007,81.0,17617256448.0,Computer Hardware,Technology
6168.TW,Harvatek Corporation,0.09,0.242,7.9,3.544,18.4,3786149376.0,Semiconductors,Technology
6176.TW,Radiant Opto-Electronics Corporation,15.45,20.146998999999997,26.3,2.03,180.0,83704864768.0,Electronic Components,Technology
6177.TW,"Da-Li Development Co.,Ltd.",4.97,22.009999999999998,-31.0,0.072,48.0,21544943616.0,Real Estate - Development,Real Estate
6183.TW,Trade-Van Information Services Co.,3.39,19.236,9.8,1.462,87.6,13139999744.0,Specialty Business Services,Industrials
6184.TW,Dafeng TV Ltd.,3.17,11.6560005,3.1,1.758,52.9,7845705216.0,Entertainment,Communication Services
6189.TW,"Promate Electronic Co.,Ltd.",6.28,24.122,8.7,1.211,68.0,14874387456.0,Electronics & Computer Distribution,Technology
6191.TW,Global Brands Manufacture Ltd.,5.99,13.022,-11.5,1.412,64.0,30195392512.0,Electronic Components,Technology
6192.TW,"Lumax International Corp., Ltd.",10.37,14.866999999999999,25.5,1.566,106.0,10192535552.0,Industrial Distribution,Industrials
6196.TW,Marketech International Corp.,8.27,15.109,-1.0999999999999999,0.967,156.0,31405295616.0,Electronic Components,Technology
6197.TW,"Jess-link Products Co., Ltd.",8.55,28.168,12.5,2.403,121.5,14833448960.0,Computer Hardware,Technology
6201.TW,"Ya Horng Electronic Co., Ltd.",4.64,16.665001,-10.9,1.914,60.7,5414439936.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical
6202.TW,Holtek Semiconductor Inc.,-0.66,-3.82,41.8,2.043,44.1,9974008832.0,Semiconductors,Technology
6205.TW,"Chant Sincere Co., Ltd.",2.42,8.427,3.9,4.631,62.7,5156197376.0,Electronic Components,Technology
6206.TW,"Flytech Technology Co., Ltd.",6.88,19.488001,19.900000000000002,4.326,121.5,17382033408.0,Computer Hardware,Technology
6209.TW,"Kinko Optical Co., Ltd.",-0.75,-4.381,14.799999999999999,1.6,28.8,5021913600.0,Electronic Components,Technology
6213.TW,ITEQ Corporation,2.26,4.099999700000001,13.600000000000001,1.613,62.9,22829996032.0,Electronic Components,Technology
6214.TW,Systex Corporation,7.63,12.279,3.2,1.377,126.5,31730372608.0,Information Technology Services,Technology
6215.TW,Aurotek Corporation,2.11,11.508001,127.49999999999999,1.929,81.3,6730827264.0,Specialty Industrial Machinery,Industrials
6216.TW,DrayTek Corporation,2.77,15.145000999999999,11.200000000000001,7.707,36.15,3455340032.0,Communication Equipment,Technology
6224.TW,Polytronics Technology Corp.,2.14,4.7,16.2,1.553,48.7,4170911488.0,Electronic Components,Technology
6225.TW,AIPTEK International Inc.,-0.07,-2.046,-38.3,1.789,13.1,364180000.0,Consumer Electronics,Technology
6226.TW,"Para Light Electronics Co., Ltd.",-0.44,-4.452,7.9,1.022,7.72,891930176.0,Electronic Components,Technology
6230.TW,Nidec Chaun-Choung Technology Corporation,1.48,2.173,-2.1999999999999997,1.669,153.5,13253650432.0,Electronic Components,Technology
6235.TW,Waffer Technology Corporation,3.05,13.62,-19.8,0.796,48.4,9670561792.0,Metal Fabrication,Industrials
6239.TW,Powertech Technology Inc.,9.03,12.073,-10.2,2.228,122.0,91029938176.0,Semiconductors,Technology
6243.TW,Ene Technology Inc.,1.1,5.9949997999999995,-7.6,7.985,37.1,1679472384.0,Semiconductors,Technology
6257.TW,Sigurd Microelectronics Corporation,5.67,14.799999999999999,22.6,2.463,76.2,36874092544.0,Semiconductor Equipment & Materials,Technology
6269.TW,"Flexium Interconnect, Inc.",-2.56,-3.1029999999999998,-33.2,2.178,60.3,19489019904.0,Electronic Components,Technology
6271.TW,"Tong Hsing Electronic Industries, Ltd.",8.15,6.836,-6.0,1.904,110.5,23100909568.0,Semiconductor Equipment & Materials,Technology
6277.TW,"Aten International Co., Ltd",4.08,10.3640005,2.0,1.257,73.2,8745276416.0,Computer Hardware,Technology
6278.TW,Taiwan Surface Mounting Technology Corp.,9.88,13.722000000000001,-2.5,1.348,106.0,30994190336.0,Semiconductors,Technology
6281.TW,E-Life Corporation,4.49,15.565999999999999,-0.8,0.704,75.9,7527222784.0,Specialty Retail,Consumer Cyclical
6282.TW,AcBel Polytech Inc.,-0.06,-0.15199999,-1.2,0.887,28.9,24811833344.0,Electrical Equipment & Parts,Industrials
6283.TW,"Shun On Electronic Co., Ltd.",0.77,-8.598,2.4,2.448,28.5,4175420928.0,Electronic Components,Technology
