stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
3380.TW,明泰,89.75,7.25,0.6,4.04,5.58,89749341723,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3383.TW,新世紀,58.36,5.85,4.0,23.87,24.4,58362071514,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3406.TW,玉晶光,94.22,15.01,4.79,34.54,38.35,94219272097,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3413.TW,京鼎,90.29,11.82,5.64,1.35,2.27,90293421231,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3416.TW,融程電,84.63,7.93,0.92,4.82,3.88,84625979567,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3419.TW,譁裕,73.44,7.28,5.65,31.43,34.85,73439707367,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3432.TW,台端,95.93,15.44,4.65,15.67,13.62,95929410385,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3434.TW,哲固,117.23,14.12,5.47,11.38,13.88,117228446120,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3443.TW,創意,39.55,8.26,2.82,26.69,22.31,39549710739,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3450.TW,聯鈞,78.56,14.03,1.41,7.4,6.98,78557288550,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3454.TW,晶睿,137.36,13.16,1.51,-0.18,1.5,137362564146,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3481.TW,群創,60.72,9.86,2.45,34.77,29.96,60723672134,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3504.TW,揚明光,149.96,17.35,1.13,4.67,6.4,149957324242,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3515.TW,華擎,33.91,15.15,4.01,-4.39,-4.72,33908859649,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3518.TW,柏騰,96.79,13.83,3.41,-5.14,-4.15,96790059883,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3529.TW,力旺,69.32,7.89,3.35,-17.62,-19.52,69315464722,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3530.TW,晶相光,92.53,10.76,3.14,-0.2,-1.48,92528427786,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3533.TW,嘉澤,145.58,14.02,1.22,-12.23,-10.18,145577942985,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3535.TW,晶彩科,94.46,13.8,5.88,-9.31,-6.89,94463440080,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3545.TW,敦泰,23.52,11.55,2.01,7.83,9.56,23520054884,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3550.TW,聯穎,101.24,10.48,1.44,4.33,5.21,101240380751,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3557.TW,嘉威,136.22,7.51,4.15,1.98,3.82,136220208573,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3561.TW,昇陽科,132.77,6.55,2.21,-16.0,-14.92,132773760291,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3576.TW,聯合再生,139.25,14.77,2.66,9.14,11.26,139245751052,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3579.TW,尚志,123.51,14.08,0.62,-5.54,-3.53,123506646476,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3583.TW,辛耘,52.36,10.0,5.63,-21.03,-19.15,52361857407,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3588.TW,通嘉,82.29,5.36,0.92,-21.02,-23.89,82287882127,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3591.TW,艾笛森,138.67,13.53,4.76,-0.2,1.62,138673898883,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3593.TW,力銘,41.15,8.18,0.72,-10.0,-8.35,41154929586,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3596.TW,智易,108.44,15.3,4.18,25.77,23.35,108444018693,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3661.TW,世芯-KY,47.9,8.56,1.95,13.91,9.88,47898677929,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3665.TW,貿聯-KY,54.1,6.03,4.22,24.21,19.21,54096236340,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3673.TW,TPK-KY,69.83,14.2,0.67,-7.12,-9.66,69826152329,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3679.TW,新至陞,33.14,5.98,5.57,-1.81,-2.33,33140658558,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3682.TW,亞太電,25.37,17.24,2.87,1.14,1.35,25369914505,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3686.TW,達能,116.65,6.21,5.92,2.1,0.8,116647129106,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3692.TW,翔耀,123.22,17.83,0.82,11.3,8.32,123224295489,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3693.TW,營邦,84.02,8.38,4.93,-1.64,-3.15,84021606250,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3694.TW,海華,31.4,16.62,2.89,20.54,23.93,31402716091,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3701.TW,大眾控,100.86,7.39,3.06,-10.11,-7.29,100864168187,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3702.TW,大聯大,134.09,15.07,2.32,29.0,27.35,134087927529,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3703.TW,欣陸,37.8,9.36,1.84,0.02,-0.08,37795178646,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3704.TW,合勤控,29.38,15.65,2.42,-22.31,-20.48,29378575917,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3705.TW,永信,143.89,11.58,4.9,-3.51,-4.79,143892479849,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3706.TW,神達,56.89,15.66,5.87,10.13,8.45,56890885709,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3708.TW,上緯投控,67.03,16.18,4.49,33.52,28.65,67029690556,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
3711.TW,日月光投控,549.41,18.78,16.97,-15.42,-9.02,549406088299,Technology,Manufacturing,['REALISTIC_ESTIMATE']
4904.TW,遠傳,144.13,12.03,2.01,1.98,2.31,144132618146,Telecommunications,Manufacturing,['REALISTIC_ESTIMATE']
4938.TW,和碩,82.99,17.19,1.25,32.33,29.38,82994834903,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
4958.TW,臻鼎-KY,102.5,5.41,1.97,-5.69,-5.5,102501550605,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
5871.TW,中租-KY,55.94,9.54,2.18,-22.97,-22.26,55936177428,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
5880.TW,合庫金,117.5,17.49,2.28,22.86,18.94,117504675920,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
6415.TW,矽力*-KY,107.68,14.23,2.61,32.51,34.32,107682618785,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
6505.TW,台塑化,81.73,9.95,4.67,4.64,4.65,81726975532,Basic Materials,Manufacturing,['REALISTIC_ESTIMATE']
8046.TW,南電,75.84,17.78,1.5,0.58,0.09,75838223895,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
8110.TW,華東,111.36,17.8,1.72,-20.83,-22.41,111358834466,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
8454.TW,富邦媒,133.5,6.16,3.6,27.62,28.36,133503178904,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
8926.TW,台汽電,23.37,13.66,4.16,25.64,22.18,23365332099,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9910.TW,豐泰,79.37,16.49,5.27,4.94,4.77,79371448119,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9914.TW,美利達,51.23,7.56,1.92,21.7,26.26,51234056976,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9917.TW,中保科,88.6,12.41,5.62,-10.35,-10.57,88604382116,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9921.TW,巨大,27.34,16.51,0.8,-11.13,-9.04,27343079580,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9924.TW,福興,110.46,8.42,3.08,-1.55,-0.57,110464242885,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9925.TW,新保,107.23,12.41,3.46,2.26,0.32,107230814225,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9926.TW,新海,95.77,11.61,2.22,4.45,4.24,95774750134,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9927.TW,泰銘,53.95,17.96,1.24,-15.1,-14.19,53947397394,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9928.TW,中視,87.95,8.77,1.12,-11.65,-9.49,87953396994,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9929.TW,秋雨,26.83,8.43,4.93,1.44,2.19,26833207132,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9930.TW,中聯資源,52.94,9.83,5.0,-12.81,-12.69,52936484278,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9931.TW,欣高,130.09,16.0,0.84,5.3,5.86,130086193167,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9933.TW,中鼎,143.62,7.03,1.4,-11.83,-13.33,143622351629,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9934.TW,成霖,78.26,7.72,2.18,6.77,5.1,78259925897,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9935.TW,慶豐富,76.26,14.68,4.94,7.92,8.89,76260775244,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9937.TW,全國,56.07,8.59,5.48,2.94,1.18,56070181651,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9938.TW,百和,90.12,7.88,3.66,-23.16,-24.49,90122362305,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9939.TW,宏全,90.83,5.41,3.16,-13.42,-11.05,90825960431,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9940.TW,信義,92.19,15.41,1.16,-17.23,-15.68,92186056504,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9941.TW,裕融,52.44,12.4,2.84,2.2,1.09,52442473912,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9942.TW,茂順,123.76,17.45,0.88,4.68,6.23,123763035150,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9943.TW,好樂迪,66.29,8.67,1.44,33.11,30.51,66287740835,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9944.TW,新麗,83.46,5.68,1.04,1.93,1.61,83463685715,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9945.TW,潤泰新,67.46,13.72,1.33,10.14,14.62,67455385680,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9946.TW,三發地產,61.01,7.65,2.27,12.65,14.48,61006944375,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9955.TW,佳龍,56.36,14.93,3.84,20.4,16.79,56364773298,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
9958.TW,世紀鋼,131.65,6.49,1.69,0.81,2.17,131647287494,Industrials,Manufacturing,['REALISTIC_ESTIMATE']
