stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
5434.TW,崇越,274.0,18.0,24.06,16.83,13.4,274000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5471.TW,松翰,34.2,18.0,2.16,13.93,16.32,34200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5484.TW,慧友,38.9,18.0,2.83,10.14,12.04,38900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5525.TW,順天,32.3,15.0,1.91,16.7,18.27,32299999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5531.TW,鄉林,9.67,15.0,0.59,13.89,11.81,9670000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5533.TW,皇鼎,17.95,15.0,1.63,15.47,13.83,17950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5534.TW,長虹,84.7,18.0,8.07,17.2,21.11,84700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5538.TW,東明-KY,29.95,15.0,2.6,13.96,10.06,29950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5608.TW,四維航,16.25,18.0,1.02,11.48,13.92,16250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5706.TW,鳳凰,60.8,18.0,4.37,8.77,8.53,60800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5876.TW,上海商銀,46.65,12.0,5.13,3.62,3.77,46650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5880.TW,合庫金,24.6,12.0,1.91,10.27,12.24,24600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6005.TW,群益證,22.25,15.0,1.69,9.78,10.17,22250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6024.TW,群益期,50.9,15.0,3.94,2.28,1.78,50900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6108.TW,競國,13.95,15.0,0.95,10.37,7.8,13950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6112.TW,聚碩,52.2,18.0,4.68,0.32,0.35,52200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6116.TW,彩晶,7.05,18.0,0.42,9.96,11.62,7050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6117.TW,迎廣,95.4,18.0,5.96,3.54,4.24,95400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6120.TW,達運,10.45,18.0,0.78,3.91,5.0,10450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6128.TW,上福,30.75,15.0,1.81,12.89,11.52,30750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6131.TW,悠克,,15.0,3.66,12.19,12.47,733062337813,Industrials,Manufacturing,['ESTIMATED']
6133.TW,金橋,13.6,18.0,1.09,4.24,5.19,13600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6138.TW,茂達,,15.0,3.89,9.35,8.43,751772372703,Industrials,Manufacturing,['ESTIMATED']
6139.TW,亞翔,257.0,18.0,19.35,9.09,6.4,257000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6141.TW,柏承,11.05,18.0,1.0,14.99,15.84,11050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6142.TW,友勁,9.23,18.0,0.67,11.31,11.79,9230000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6145.TW,勁永,,15.0,3.9,5.48,4.06,621993318783,Industrials,Manufacturing,['ESTIMATED']
6152.TW,百一,8.44,18.0,0.58,4.24,4.27,8439999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6153.TW,嘉聯益,10.9,18.0,0.76,4.22,4.75,10900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6155.TW,鈞寶,23.0,18.0,1.33,6.96,8.61,23000000000,Industrials,Manufacturing,['TWSTOCK']
6164.TW,華興,11.55,18.0,0.68,1.91,1.98,11550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6165.TW,捷泰,59.1,18.0,4.33,4.42,5.66,59100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6166.TW,凌華,61.9,18.0,4.77,5.73,5.1,61900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6168.TW,宏齊,15.7,18.0,1.24,14.25,14.47,15700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6172.TW,互億,,15.0,1.14,8.3,6.23,647178417333,Industrials,Manufacturing,['ESTIMATED']
6176.TW,瑞儀,159.0,18.0,13.18,16.07,19.14,159000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6177.TW,達麗,50.2,15.0,4.32,4.69,4.68,50200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6183.TW,關貿,92.4,15.0,5.58,1.43,1.82,92400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6184.TW,大豐電,53.6,12.0,3.59,7.13,6.32,53600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6189.TW,豐藝,74.1,18.0,4.87,16.98,12.52,74100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6191.TW,精成科,79.5,18.0,7.6,9.53,9.59,79500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6192.TW,巨路,98.6,15.0,5.72,3.82,2.86,98600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6196.TW,帆宣,173.5,15.0,12.86,3.14,3.0,173500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6197.TW,佳必琪,138.0,18.0,10.68,3.36,3.08,138000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6201.TW,元山,60.4,15.0,3.49,5.96,4.35,60400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6202.TW,盛群,43.7,18.0,3.9,2.21,2.85,43700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6205.TW,詮欣,47.1,18.0,2.91,1.55,1.99,47100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6206.TW,飛捷,118.5,18.0,9.39,6.72,6.25,118500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6209.TW,今國光,25.4,18.0,1.62,8.33,10.13,25400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6213.TW,聯茂,87.5,18.0,5.03,4.67,5.91,87500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6214.TW,精誠,114.0,18.0,7.26,4.19,2.95,114000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6215.TW,和椿,101.0,18.0,6.43,8.2,9.43,101000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6216.TW,居易,31.5,18.0,1.77,5.2,4.41,31500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6224.TW,聚鼎,48.95,18.0,3.59,7.62,5.73,48950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6225.TW,天瀚,12.05,18.0,0.88,3.32,3.57,12050000000,Industrials,Manufacturing,['TWSTOCK']
6226.TW,光鼎,6.98,18.0,0.48,4.73,3.65,6980000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6230.TW,超眾,135.0,18.0,13.45,17.0,14.56,135000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6235.TW,華孚,50.6,18.0,3.42,1.04,1.35,50600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6239.TW,力成,129.5,18.0,8.09,11.5,11.18,129500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6243.TW,迅杰,37.75,18.0,3.53,17.73,19.75,37750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6248.TW,沅聖,,15.0,3.68,2.34,2.3,584031470877,Industrials,Manufacturing,['ESTIMATED']
6251.TW,定穎,,15.0,2.64,14.36,16.67,519263078870,Industrials,Manufacturing,['ESTIMATED']
6257.TW,矽格,77.5,18.0,4.9,0.42,0.51,77500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6269.TW,台郡,51.7,18.0,3.1,3.8,3.34,51700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6271.TW,同欣電,104.0,18.0,8.15,2.46,3.14,104000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6277.TW,宏正,62.3,15.0,3.97,4.89,4.8,62300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6281.TW,全國電子,71.9,15.0,7.05,1.29,1.03,71900000000,Industrials,Manufacturing,['TWSTOCK']
6285.TW,啟碁,121.5,18.0,6.86,2.02,1.47,121500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6288.TW,聯嘉,20.0,18.0,1.59,14.32,10.03,20000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6291.TW,沛亨,,15.0,1.72,7.5,9.28,444621439865,Industrials,Manufacturing,['ESTIMATED']
6456.TW,GIS-KY,42.7,18.0,4.26,5.21,5.16,42700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6525.TW,捷敏-KY,67.3,15.0,6.48,1.15,0.95,67300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6531.TW,愛普,303.0,18.0,24.54,2.49,2.14,303000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6532.TW,瑞耘,,15.0,2.18,13.52,15.01,474301272585,Industrials,Manufacturing,['ESTIMATED']
6533.TW,晶心科,264.0,18.0,15.23,0.35,0.3,264000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6541.TW,泰福-KY,51.9,18.0,3.39,4.28,4.01,51900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6552.TW,易華電,26.7,18.0,2.02,1.12,0.92,26700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6558.TW,興能高,49.25,18.0,3.15,9.25,11.29,49250000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6591.TW,動力-KY,68.8,18.0,4.21,2.23,2.35,68800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6592.TW,和潤企業,70.3,15.0,5.84,0.67,0.72,70300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6605.TW,帝寶,187.0,18.0,10.64,0.92,1.17,187000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6715.TW,嘉基,118.0,18.0,9.6,12.53,14.41,118000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6770.TW,力積電,15.0,18.0,1.39,15.7,15.67,15000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6781.TW,AES-KY,993.0,18.0,81.79,16.39,12.49,993000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6789.TW,采鈺,203.5,18.0,17.73,17.9,21.05,203500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8011.TW,台通,22.0,18.0,2.12,6.32,6.32,22000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8016.TW,矽創,211.5,15.0,11.81,0.94,0.8,211500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8021.TW,尖點,32.2,18.0,1.96,9.74,7.24,32200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8024.TW,佑華,,15.0,3.86,9.24,8.06,127853863119,Industrials,Manufacturing,['ESTIMATED']
8028.TW,昇陽半導體,145.5,18.0,8.76,3.19,3.93,145500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8033.TW,雷虎,61.3,18.0,3.45,17.1,15.18,61300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8035.TW,東茂,,15.0,3.87,4.41,5.29,179516499866,Industrials,Manufacturing,['ESTIMATED']
8039.TW,台虹,45.6,18.0,2.92,16.35,17.3,45600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8046.TW,南電,106.5,18.0,7.27,9.56,7.41,106500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8070.TW,長華,40.55,18.0,3.58,11.13,9.52,40550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8081.TW,致新,232.0,18.0,12.91,9.96,9.35,232000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8101.TW,華冠,15.9,18.0,1.27,0.84,0.83,15900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8103.TW,瀚荃,46.15,18.0,2.83,5.11,5.5,46150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8105.TW,凌巨,12.2,18.0,1.06,13.36,11.29,12200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8110.TW,華東,12.65,18.0,0.8,17.13,16.98,12650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8112.TW,至上,50.6,18.0,3.69,11.36,8.32,50600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8114.TW,振樺電,301.0,18.0,17.17,16.5,19.77,301000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8131.TW,福懋科,26.3,15.0,1.49,8.48,6.48,26300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8201.TW,無敵,11.1,18.0,0.65,12.24,9.05,11100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8213.TW,志超,30.45,15.0,2.55,13.49,16.42,30450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8249.TW,菱光,50.3,18.0,4.31,8.7,8.91,50300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8261.TW,富鼎,83.0,18.0,7.53,12.89,11.93,83000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8271.TW,宇瞻,55.2,18.0,4.29,11.71,9.95,55200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8358.TW,金居,,15.0,1.65,4.45,3.44,733687648509,Industrials,Manufacturing,['ESTIMATED']
8454.TW,富邦媒,289.5,18.0,22.37,11.0,8.74,289500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8464.TW,億豐,415.0,18.0,23.3,14.3,16.48,415000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8926.TW,台汽電,45.05,15.0,3.27,17.7,14.37,45050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8940.TW,新天地,20.55,18.0,1.33,6.75,7.28,20550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9910.TW,豐泰,121.5,18.0,9.2,11.52,9.16,121500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9911.TW,櫻花,84.5,12.0,6.04,11.01,12.73,84500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9914.TW,美利達,106.5,18.0,7.04,3.89,3.99,106500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9917.TW,中保科,122.5,15.0,7.53,9.56,8.57,122500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9918.TW,欣天然,39.95,12.0,2.47,7.48,7.9,39950000000,Industrials,Manufacturing,['TWSTOCK']
9919.TW,康那香,17.85,18.0,1.18,11.9,9.13,17850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9921.TW,巨大,109.0,18.0,9.97,17.23,12.62,109000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9924.TW,福興,46.2,15.0,3.28,2.38,3.02,46200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9925.TW,新保,41.2,12.0,2.51,13.57,10.61,41200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9926.TW,新海,52.3,12.0,3.0,3.08,3.84,52300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9927.TW,泰銘,69.4,15.0,4.93,11.57,13.77,69400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9928.TW,中視,15.75,15.0,0.88,7.23,8.74,15750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9929.TW,秋雨,14.3,15.0,1.2,1.66,1.85,14300000000,Industrials,Manufacturing,['TWSTOCK']
9930.TW,中聯資源,75.6,15.0,4.44,3.01,2.66,75600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9931.TW,欣高,35.85,12.0,2.11,12.64,12.32,35850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9933.TW,中鼎,26.35,18.0,2.4,7.74,9.95,26350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9934.TW,成霖,10.35,18.0,0.75,2.03,2.31,10350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9935.TW,慶豐富,23.8,18.0,1.58,17.46,14.21,23800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9937.TW,全國,61.9,12.0,4.65,3.41,3.01,61900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9938.TW,百和,52.1,18.0,3.61,6.63,5.2,52100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9939.TW,宏全,154.0,15.0,15.17,15.86,14.77,154000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9940.TW,信義,26.4,12.0,1.47,3.66,4.69,26400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9941.TW,裕融,104.5,15.0,5.89,10.63,10.45,104500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9942.TW,茂順,114.5,15.0,8.9,0.89,1.11,114500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9943.TW,好樂迪,76.8,12.0,5.13,10.85,13.72,76800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9944.TW,新麗,16.95,18.0,1.04,11.38,12.97,16950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9945.TW,潤泰新,31.3,18.0,1.77,1.27,1.05,31300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9946.TW,三發地產,21.55,18.0,1.39,3.32,2.82,21550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9955.TW,佳龍,30.85,18.0,2.27,12.08,14.36,30850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9958.TW,世紀鋼,236.5,18.0,21.99,13.58,14.17,236500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9962.TW,有益鋼,,15.0,1.46,16.37,13.09,355029838289,Industrials,Manufacturing,['ESTIMATED']
