stock_code,code,name,sector,industry,market,crawl_time,data_sources,current_price,volume,roe,eps,revenue_growth_annual,revenue_growth_monthly,pe_ratio,market_cap,dividend_yield,data_quality
2415.TW,2415,錩新,Others,Others,上市,2025-05-28T00:39:08.557757,"[{'source': 'TWSE_API', 'price': 25.7, 'volume': 37629, 'success': True}]",77.7,37629.0,11.97,7.29,2.54,1.69,10.66,3832614933.0,3.89,Real + Estimated
2417.TW,2417,圓剛,Others,Others,上市,2025-05-28T00:39:14.626168,"[{'source': 'TWSE_API', 'price': 39.15, 'volume': 393621, 'success': True}]",100.1,393621.0,9.95,5.88,21.59,2.57,17.02,2215336243.0,5.48,Real + Estimated
2419.TW,2419,仲琦,Others,Others,上市,2025-05-28T00:39:20.694787,"[{'source': 'TWSE_API', 'price': 20.5, 'volume': 235465, 'success': True}]",121.6,235465.0,13.55,9.04,0.65,1.64,13.45,5753465279.0,2.14,Real + Estimated
2420.TW,2420,新巨,Others,Others,上市,2025-05-28T00:39:26.760254,"[{'source': 'TWSE_API', 'price': 54.3, 'volume': 231377, 'success': True}]",155.3,231377.0,16.28,2.02,11.04,1.16,76.88,3968954264.0,5.82,Real + Estimated
2421.TW,2421,建準,Others,Others,上市,2025-05-28T00:39:32.823549,"[{'source': 'TWSE_API', 'price': 101.0, 'volume': 2248993, 'success': True}]",144.2,2248993.0,13.68,7.6,-6.26,-1.79,18.97,4823662994.0,0.67,Real + Estimated
2423.TW,2423,固緯,Others,Others,上市,2025-05-28T00:39:38.895858,"[{'source': 'TWSE_API', 'price': 43.5, 'volume': 229153, 'success': True}]",162.5,229153.0,17.09,10.44,29.13,1.72,15.57,7401635919.0,4.6,Real + Estimated
2424.TW,2424,隴華,Others,Others,上市,2025-05-28T00:39:44.961459,"[{'source': 'TWSE_API', 'price': 93.0, 'volume': 58734, 'success': True}]",154.9,58734.0,16.09,1.18,28.73,4.0,131.27,5155778287.0,3.82,Real + Estimated
2425.TW,2425,承啟,Others,Others,上市,2025-05-28T00:39:51.027049,"[{'source': 'TWSE_API', 'price': 38.7, 'volume': 3923923, 'success': True}]",119.9,3923923.0,12.83,4.84,27.97,1.56,24.77,1126826765.0,3.58,Real + Estimated
2426.TW,2426,鼎元,Others,Others,上市,2025-05-28T00:40:57.105169,"[{'source': 'TWSE_API', 'price': 16.8, 'volume': 399178, 'success': True}]",36.7,399178.0,14.64,3.16,-1.16,0.21,11.61,1618939271.0,4.81,Real + Estimated
2427.TW,2427,三商電,Others,Others,上市,2025-05-28T00:41:03.165510,"[{'source': 'TWSE_API', 'price': 25.3, 'volume': 1040907, 'success': True}]",69.7,1040907.0,16.69,4.98,19.06,1.4,14.0,897677350.0,5.33,Real + Estimated
2428.TW,2428,興勤,Others,Others,上市,2025-05-28T00:41:09.232368,"[{'source': 'TWSE_API', 'price': 133.5, 'volume': 328429, 'success': True}]",93.8,328429.0,9.47,1.04,-0.7,-0.86,90.19,3593384511.0,3.81,Real + Estimated
2429.TW,2429,銘旺科,Others,Others,上市,2025-05-28T00:41:15.300919,"[{'source': 'TWSE_API', 'price': 54.1, 'volume': 2554539, 'success': True}]",145.4,2554539.0,11.97,3.68,7.2,0.61,39.51,2905739650.0,3.54,Real + Estimated
2430.TW,2430,燦坤,Others,Others,上市,2025-05-28T00:41:21.363274,"[{'source': 'TWSE_API', 'price': 25.35, 'volume': 24737, 'success': True}]",85.9,24737.0,12.12,3.66,24.45,2.38,23.47,1961301499.0,3.85,Real + Estimated
2431.TW,2431,聯昌,Others,Others,上市,2025-05-28T00:41:27.424091,"[{'source': 'TWSE_API', 'price': 11.9, 'volume': 172633, 'success': True}]",100.2,172633.0,19.49,6.19,10.29,0.72,16.19,2387636784.0,3.52,Real + Estimated
2433.TW,2433,互盛電,Others,Others,上市,2025-05-28T00:41:33.480976,"[{'source': 'TWSE_API', 'price': 50.3, 'volume': 25473, 'success': True}]",100.3,25473.0,6.03,12.3,-5.88,-0.78,8.15,1477812716.0,0.05,Real + Estimated
2434.TW,2434,統懋,Others,Others,上市,2025-05-28T00:41:39.540682,"[{'source': 'TWSE_API', 'price': 29.95, 'volume': 20050, 'success': True}]",145.8,20050.0,14.92,4.86,3.53,0.14,30.0,866293793.0,3.73,Real + Estimated
2436.TW,2436,偉詮電,Others,Others,上市,2025-05-28T00:41:45.605557,"[{'source': 'TWSE_API', 'price': 47.25, 'volume': 584248, 'success': True}]",26.7,584248.0,11.02,5.78,8.11,0.33,4.62,305272892.0,2.75,Real + Estimated
2438.TW,2438,翔耀,Others,Others,上市,2025-05-28T00:41:51.669722,"[{'source': 'TWSE_API', 'price': 30.8, 'volume': 110244, 'success': True}]",172.2,110244.0,15.4,4.12,-2.43,-0.43,41.8,7685279419.0,5.62,Real + Estimated
2439.TW,2439,美律,Others,Others,上市,2025-05-28T00:42:57.751586,"[{'source': 'TWSE_API', 'price': 124.0, 'volume': 1103072, 'success': True}]",55.2,1103072.0,7.82,8.61,14.5,2.03,6.41,693861100.0,4.1,Real + Estimated
2441.TW,2441,超豐,Others,Others,上市,2025-05-28T00:43:03.818089,"[{'source': 'TWSE_API', 'price': 56.8, 'volume': 298119, 'success': True}]",160.7,298119.0,5.83,4.54,20.72,0.23,35.4,108926702.0,3.87,Real + Estimated
2442.TW,2442,新美齊,Others,Others,上市,2025-05-28T00:43:09.876859,"[{'source': 'TWSE_API', 'price': 24.75, 'volume': 345689, 'success': True}]",96.4,345689.0,7.09,5.11,28.05,3.24,18.86,4608654278.0,0.0,Real + Estimated
2443.TW,2443,億麗,Others,Others,上市,2025-05-28T00:43:15.937176,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",64.3,,13.65,2.88,14.93,2.09,22.33,387112828.0,2.78,Real + Estimated
2444.TW,2444,兆赫,Others,Others,上市,2025-05-28T00:43:22.705921,"[{'source': 'TWSE_API', 'price': 11.45, 'volume': 194436, 'success': True}]",62.4,194436.0,18.63,10.66,27.93,2.1,5.85,1294381902.0,5.55,Real + Estimated
2449.TW,2449,京元電子,Others,Others,上市,2025-05-28T00:43:28.771925,"[{'source': 'TWSE_API', 'price': 95.3, 'volume': 6059796, 'success': True}]",142.2,6059796.0,11.29,4.47,15.0,2.33,31.81,3891092455.0,4.58,Real + Estimated
2451.TW,2451,創見,Others,Others,上市,2025-05-28T00:43:34.829850,"[{'source': 'TWSE_API', 'price': 101.5, 'volume': 596487, 'success': True}]",123.4,596487.0,10.91,6.69,11.81,-0.32,18.45,4541687608.0,4.47,Real + Estimated
2453.TW,2453,凌群,Others,Others,上市,2025-05-28T00:43:40.887889,"[{'source': 'TWSE_API', 'price': 59.3, 'volume': 2019832, 'success': True}]",138.4,2019832.0,16.35,10.12,31.84,1.0,13.68,6362878684.0,3.86,Real + Estimated
2454.TW,2454,聯發科,Others,Others,上市,2025-05-28T00:43:46.959286,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""@"":""2454.tw"",""tv"":""1278"",""ps"":""1266"",""pid"":""9.tse.tw|11119"",""pz""'}]",131.0,,12.79,2.37,-2.96,-0.39,55.27,5825315315.0,5.96,Real + Estimated
2455.TW,2455,全新,Others,Others,上市,2025-05-28T00:43:53.868419,"[{'source': 'TWSE_API', 'price': 103.0, 'volume': 1312706, 'success': True}]",21.9,1312706.0,18.3,4.68,24.41,3.88,4.68,897924096.0,5.55,Real + Estimated
2456.TW,2456,奇力新,Others,Others,上市,2025-05-28T00:44:59.929216,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",154.1,,12.78,1.41,25.99,2.78,109.29,299445340.0,0.18,Real + Estimated
2458.TW,2458,義隆,Others,Others,上市,2025-05-28T00:45:06.651336,"[{'source': 'TWSE_API', 'price': 135.0, 'volume': 1349414, 'success': True}]",41.0,1349414.0,15.38,5.46,-6.01,-0.54,7.51,548219867.0,2.19,Real + Estimated
2459.TW,2459,敦吉,Others,Others,上市,2025-05-28T00:45:12.717815,"[{'source': 'TWSE_API', 'price': 64.1, 'volume': 58434, 'success': True}]",31.6,58434.0,10.89,11.55,14.96,1.5,2.74,909964973.0,4.37,Real + Estimated
2460.TW,2460,建通,Others,Others,上市,2025-05-28T00:45:18.779457,"[{'source': 'TWSE_API', 'price': 18.0, 'volume': 75351, 'success': True}]",21.9,75351.0,19.38,3.09,12.13,2.93,7.09,870718797.0,5.59,Real + Estimated
2461.TW,2461,光群雷,Others,Others,上市,2025-05-28T00:45:24.843654,"[{'source': 'TWSE_API', 'price': 18.15, 'volume': 1460499, 'success': True}]",114.1,1460499.0,7.67,13.06,-0.42,0.34,8.74,3863614616.0,1.14,Real + Estimated
2462.TW,2462,良得電,Others,Others,上市,2025-05-28T00:45:30.910085,"[{'source': 'TWSE_API', 'price': 21.85, 'volume': 85472, 'success': True}]",41.2,85472.0,16.77,6.5,12.63,2.66,6.34,661859778.0,1.03,Real + Estimated
2464.TW,2464,盟立,Others,Others,上市,2025-05-28T00:45:36.974870,"[{'source': 'TWSE_API', 'price': 60.8, 'volume': 8561380, 'success': True}]",109.6,8561380.0,12.17,8.02,12.51,0.03,13.67,5029517257.0,4.49,Real + Estimated
2465.TW,2465,麗臺,Others,Others,上市,2025-05-28T00:45:43.040920,"[{'source': 'TWSE_API', 'price': 60.6, 'volume': 356843, 'success': True}]",137.8,356843.0,8.69,5.43,-6.28,-2.03,25.38,4885383583.0,4.05,Real + Estimated
2466.TW,2466,冠西電,Others,Others,上市,2025-05-28T00:45:49.109673,"[{'source': 'TWSE_API', 'price': 86.5, 'volume': 1215665, 'success': True}]",155.6,1215665.0,11.17,5.76,8.1,2.16,27.01,3264964973.0,0.38,Real + Estimated
2467.TW,2467,志聖,Others,Others,上市,2025-05-28T00:45:55.172350,"[{'source': 'TWSE_API', 'price': 157.5, 'volume': 1867631, 'success': True}]",34.1,1867631.0,15.97,10.1,18.79,1.89,3.38,156433219.0,5.72,Real + Estimated
2468.TW,2468,華經,Others,Others,上市,2025-05-28T00:47:01.239283,"[{'source': 'TWSE_API', 'price': 63.8, 'volume': 6673803, 'success': True}]",93.5,6673803.0,12.77,7.75,21.23,2.4,12.06,1292220817.0,5.57,Real + Estimated
2471.TW,2471,資通,Others,Others,上市,2025-05-28T00:47:07.303832,"[{'source': 'TWSE_API', 'price': 57.3, 'volume': 818607, 'success': True}]",41.1,818607.0,10.94,7.73,11.15,1.26,5.32,1129899488.0,2.68,Real + Estimated
2472.TW,2472,立隆電,Others,Others,上市,2025-05-28T00:47:13.365076,"[{'source': 'TWSE_API', 'price': 77.6, 'volume': 1026406, 'success': True}]",33.7,1026406.0,12.52,7.97,2.46,1.24,4.23,1622214451.0,2.17,Real + Estimated
2474.TW,2474,可成,Others,Others,上市,2025-05-28T00:47:20.492374,"[{'source': 'TWSE_API', 'price': 205.0, 'volume': 11682371, 'success': True}]",27.8,11682371.0,18.4,5.95,22.49,0.35,4.67,54171955.0,0.17,Real + Estimated
2476.TW,2476,鉅祥,Others,Others,上市,2025-05-28T00:47:26.555735,"[{'source': 'TWSE_API', 'price': 72.6, 'volume': 690058, 'success': True}]",51.5,690058.0,10.18,12.27,-8.46,-1.36,4.2,780916194.0,3.19,Real + Estimated
2477.TW,2477,美隆電,Others,Others,上市,2025-05-28T00:47:32.619434,"[{'source': 'TWSE_API', 'price': 21.0, 'volume': 348199, 'success': True}]",131.7,348199.0,18.2,5.81,16.09,0.37,22.67,6336145460.0,2.84,Real + Estimated
2478.TW,2478,大毅,Others,Others,上市,2025-05-28T00:47:38.673408,"[{'source': 'TWSE_API', 'price': 46.45, 'volume': 115710, 'success': True}]",36.4,115710.0,10.23,12.92,14.44,2.92,2.82,1306980482.0,5.62,Real + Estimated
2480.TW,2480,敦陽科,Others,Others,上市,2025-05-28T00:47:44.728713,"[{'source': 'TWSE_API', 'price': 164.5, 'volume': 206572, 'success': True}]",57.2,206572.0,10.67,12.18,24.51,2.62,4.7,1211027806.0,0.6,Real + Estimated
2481.TW,2481,強茂,Others,Others,上市,2025-05-28T00:47:50.798217,"[{'source': 'TWSE_API', 'price': 51.8, 'volume': 2510807, 'success': True}]",173.9,2510807.0,18.02,11.24,32.24,0.7,15.47,6828627845.0,0.69,Real + Estimated
2482.TW,2482,連宇,Others,Others,上市,2025-05-28T00:47:56.865807,"[{'source': 'TWSE_API', 'price': 18.8, 'volume': 81463, 'success': True}]",88.2,81463.0,9.98,6.47,-1.99,-1.7,13.63,2630530808.0,1.18,Real + Estimated
2483.TW,2483,百容,Others,Others,上市,2025-05-28T00:49:02.986416,"[{'source': 'TWSE_API', 'price': 18.5, 'volume': 33158, 'success': True}]",152.1,33158.0,13.01,3.1,-5.36,0.77,49.06,67689679.0,5.18,Real + Estimated
2484.TW,2484,希華,Others,Others,上市,2025-05-28T00:49:09.055860,"[{'source': 'TWSE_API', 'price': 22.25, 'volume': 222808, 'success': True}]",154.4,222808.0,5.84,9.53,21.7,3.72,16.2,1215480442.0,1.75,Real + Estimated
2485.TW,2485,兆赫,Others,Others,上市,2025-05-28T00:49:15.118403,"[{'source': 'TWSE_API', 'price': 12.05, 'volume': 403244, 'success': True}]",71.2,403244.0,17.26,4.75,1.25,0.3,14.99,3080446614.0,3.35,Real + Estimated
2486.TW,2486,一詮,Others,Others,上市,2025-05-28T00:49:21.183101,"[{'source': 'TWSE_API', 'price': 82.7, 'volume': 5213518, 'success': True}]",136.5,5213518.0,7.55,4.31,13.06,2.37,31.67,2934425153.0,3.17,Real + Estimated
2488.TW,2488,漢平,Others,Others,上市,2025-05-28T00:49:27.249365,"[{'source': 'TWSE_API', 'price': 47.7, 'volume': 174364, 'success': True}]",34.8,174364.0,12.69,6.61,7.32,-0.82,5.26,1440326919.0,5.54,Real + Estimated
2489.TW,2489,瑞軒,Others,Others,上市,2025-05-28T00:49:33.315071,"[{'source': 'TWSE_API', 'price': 14.35, 'volume': 1575286, 'success': True}]",78.8,1575286.0,10.96,13.74,-5.74,0.43,5.74,2540324905.0,2.96,Real + Estimated
2491.TW,2491,吉祥全,Others,Others,上市,2025-05-28T00:49:39.376651,"[{'source': 'TWSE_API', 'price': 10.95, 'volume': 51209, 'success': True}]",173.7,51209.0,19.28,11.08,29.26,2.1,15.68,8311783543.0,5.59,Real + Estimated
2492.TW,2492,華新科,Others,Others,上市,2025-05-28T00:49:45.432684,"[{'source': 'TWSE_API', 'price': 81.3, 'volume': 618992, 'success': True}]",45.6,618992.0,16.47,11.92,0.39,0.65,3.83,863501744.0,1.44,Real + Estimated
2493.TW,2493,揚博,Others,Others,上市,2025-05-28T00:49:51.494372,"[{'source': 'TWSE_API', 'price': 96.4, 'volume': 308122, 'success': True}]",76.0,308122.0,9.28,2.98,12.08,2.68,25.5,1708995473.0,0.22,Real + Estimated
2495.TW,2495,普安,Others,Others,上市,2025-05-28T00:49:57.556305,"[{'source': 'TWSE_API', 'price': 24.3, 'volume': 1304713, 'success': True}]",156.3,1304713.0,5.49,6.95,-1.47,1.54,22.49,557165106.0,3.35,Real + Estimated
2496.TW,2496,卓越,Others,Others,上市,2025-05-28T00:51:03.638236,"[{'source': 'TWSE_API', 'price': 73.7, 'volume': 21117, 'success': True}]",31.4,21117.0,16.09,12.4,-2.58,-1.94,2.53,1386989313.0,5.44,Real + Estimated
2497.TW,2497,怡利電,Others,Others,上市,2025-05-28T00:51:09.720088,"[{'source': 'TWSE_API', 'price': 46.0, 'volume': 264425, 'success': True}]",74.2,264425.0,14.85,7.29,17.35,-0.54,10.18,1987419245.0,2.12,Real + Estimated
2498.TW,2498,宏達電,Others,Others,上市,2025-05-28T00:51:15.786878,"[{'source': 'TWSE_API', 'price': 39.3, 'volume': 5453101, 'success': True}]",90.7,5453101.0,8.98,12.03,-9.42,-2.33,7.54,3084861712.0,5.7,Real + Estimated
2499.TW,2499,東貝,Others,Others,上市,2025-05-28T00:51:21.857422,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",133.3,,5.59,1.27,4.98,-1.45,104.96,5839880456.0,4.02,Real + Estimated
2501.TW,2501,國建,Real Estate,Others,上市,2025-05-28T00:51:28.730936,"[{'source': 'TWSE_API', 'price': 19.95, 'volume': 1084662, 'success': True}]",176.5,1084662.0,10.58,2.02,26.24,3.36,87.38,6888072292.0,1.78,Real + Estimated
2504.TW,2504,國產,Real Estate,Others,上市,2025-05-28T00:51:34.798367,"[{'source': 'TWSE_API', 'price': 41.95, 'volume': 3487389, 'success': True}]",82.7,3487389.0,19.07,3.96,1.85,0.02,20.88,1834150079.0,0.67,Real + Estimated
2505.TW,2505,國揚,Real Estate,Others,上市,2025-05-28T00:51:40.860720,"[{'source': 'TWSE_API', 'price': 19.85, 'volume': 353605, 'success': True}]",88.3,353605.0,16.9,9.73,-0.37,-1.45,9.08,3933976467.0,0.89,Real + Estimated
2506.TW,2506,太設,Real Estate,Others,上市,2025-05-28T00:51:46.934129,"[{'source': 'TWSE_API', 'price': 10.8, 'volume': 517006, 'success': True}]",173.5,517006.0,5.54,10.38,13.89,0.64,16.71,2556797584.0,2.23,Real + Estimated
2508.TW,2508,大亞,Real Estate,Others,上市,2025-05-28T00:51:53.003478,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",159.2,,6.85,2.71,15.06,0.58,58.75,6891611404.0,0.61,Real + Estimated
2509.TW,2509,全坤建,Real Estate,Others,上市,2025-05-28T00:51:59.956992,"[{'source': 'TWSE_API', 'price': 14.9, 'volume': 93784, 'success': True}]",43.0,93784.0,14.25,6.78,7.87,2.46,6.34,2049818163.0,5.24,Real + Estimated
2511.TW,2511,太子,Real Estate,Others,上市,2025-05-28T00:53:06.032719,"[{'source': 'TWSE_API', 'price': 9.74, 'volume': 652678, 'success': True}]",163.0,652678.0,8.18,10.92,5.03,0.24,14.93,2387595670.0,4.32,Real + Estimated
2514.TW,2514,龍邦,Real Estate,Others,上市,2025-05-28T00:53:12.094181,"[{'source': 'TWSE_API', 'price': 17.65, 'volume': 152537, 'success': True}]",165.1,152537.0,17.22,10.28,8.27,1.31,16.06,2662882066.0,2.29,Real + Estimated
2515.TW,2515,中工,Real Estate,Others,上市,2025-05-28T00:53:18.155641,"[{'source': 'TWSE_API', 'price': 10.95, 'volume': 15072064, 'success': True}]",67.4,15072064.0,19.11,5.12,34.43,1.49,13.16,3212360638.0,0.17,Real + Estimated
2516.TW,2516,新建,Real Estate,Others,上市,2025-05-28T00:53:24.226666,"[{'source': 'TWSE_API', 'price': 19.05, 'volume': 663101, 'success': True}]",88.5,663101.0,14.58,6.74,11.6,1.51,13.13,3634357883.0,3.71,Real + Estimated
2520.TW,2520,冠德,Real Estate,Others,上市,2025-05-28T00:53:30.301209,"[{'source': 'TWSE_API', 'price': 54.6, 'volume': 1403935, 'success': True}]",26.5,1403935.0,8.42,6.15,22.48,0.33,4.31,371316849.0,2.39,Real + Estimated
2524.TW,2524,京城,Real Estate,Others,上市,2025-05-28T00:53:36.368107,"[{'source': 'TWSE_API', 'price': 51.0, 'volume': 415278, 'success': True}]",170.8,415278.0,16.54,12.18,6.93,-1.11,14.02,2789427303.0,1.76,Real + Estimated
2527.TW,2527,宏璟,Real Estate,Others,上市,2025-05-28T00:53:42.419772,"[{'source': 'TWSE_API', 'price': 30.0, 'volume': 122698, 'success': True}]",38.9,122698.0,17.42,11.4,9.3,-0.48,3.41,488703894.0,3.51,Real + Estimated
2528.TW,2528,皇普,Real Estate,Others,上市,2025-05-28T00:53:48.489363,"[{'source': 'TWSE_API', 'price': 37.4, 'volume': 550692, 'success': True}]",104.2,550692.0,17.74,12.83,-5.81,0.71,8.12,4843272536.0,4.42,Real + Estimated
2530.TW,2530,華建,Real Estate,Others,上市,2025-05-28T00:53:54.554271,"[{'source': 'TWSE_API', 'price': 32.7, 'volume': 839043, 'success': True}]",113.2,839043.0,14.23,2.78,-0.51,0.07,40.72,2055602756.0,5.92,Real + Estimated
2534.TW,2534,宏盛,Real Estate,Others,上市,2025-05-28T00:54:00.622659,"[{'source': 'TWSE_API', 'price': 25.85, 'volume': 585214, 'success': True}]",36.2,585214.0,17.83,13.32,5.6,0.82,2.72,38848599.0,1.77,Real + Estimated
2535.TW,2535,達欣工,Real Estate,Others,上市,2025-05-28T00:55:06.700325,"[{'source': 'TWSE_API', 'price': 62.3, 'volume': 430177, 'success': True}]",113.8,430177.0,18.88,5.93,-2.56,-0.53,19.19,3090453270.0,2.82,Real + Estimated
2536.TW,2536,宏普,Real Estate,Others,上市,2025-05-28T00:55:12.774369,"[{'source': 'TWSE_API', 'price': 30.85, 'volume': 132327, 'success': True}]",68.6,132327.0,9.21,8.46,17.07,0.23,8.11,2652186577.0,2.69,Real + Estimated
2537.TW,2537,聯上發,Real Estate,Others,上市,2025-05-28T00:55:18.843419,"[{'source': 'TWSE_API', 'price': 13.15, 'volume': 35838620, 'success': True}]",46.1,35838620.0,19.64,3.23,16.67,2.38,14.27,1682637154.0,3.37,Real + Estimated
2538.TW,2538,基泰,Real Estate,Others,上市,2025-05-28T00:55:24.912950,"[{'source': 'TWSE_API', 'price': 13.65, 'volume': 463332, 'success': True}]",158.3,463332.0,13.76,2.33,26.76,1.59,67.94,7791607506.0,0.84,Real + Estimated
2539.TW,2539,櫻花建,Real Estate,Others,上市,2025-05-28T00:55:30.980354,"[{'source': 'TWSE_API', 'price': 61.9, 'volume': 767496, 'success': True}]",39.3,767496.0,9.79,1.27,5.17,0.07,30.94,148601051.0,4.62,Real + Estimated
2540.TW,2540,愛山林,Real Estate,Others,上市,2025-05-28T00:55:37.043608,"[{'source': 'TWSE_API', 'price': 80.2, 'volume': 850866, 'success': True}]",43.8,850866.0,8.64,5.04,-9.26,0.64,8.69,1275348644.0,3.99,Real + Estimated
2542.TW,2542,興富發,Real Estate,Others,上市,2025-05-28T00:55:43.112110,"[{'source': 'TWSE_API', 'price': 40.5, 'volume': 4685837, 'success': True}]",160.5,4685837.0,12.71,8.04,15.29,2.33,19.96,3273037446.0,3.5,Real + Estimated
2543.TW,2543,皇昌,Real Estate,Others,上市,2025-05-28T00:55:49.179924,"[{'source': 'TWSE_API', 'price': 86.3, 'volume': 12094430, 'success': True}]",41.7,12094430.0,5.2,13.39,25.13,3.0,3.11,72217698.0,1.7,Real + Estimated
2544.TW,2544,杏昌,Real Estate,Others,上市,2025-05-28T00:55:55.246051,"[{'source': 'TWSE_API', 'success': False}, {'source': 'Alternative_API', 'success': True, 'data': '\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n\n{""msgArray"":[{""tv"":""-"",""s"":""-"",""c"":"""",""z"":""-""}],""referer"":"""",""userDelay"":5000,""'}]",58.8,,10.32,14.64,-1.47,0.04,4.02,1723182745.0,0.67,Real + Estimated
2545.TW,2545,皇翔,Real Estate,Others,上市,2025-05-28T00:56:01.951531,"[{'source': 'TWSE_API', 'price': 53.1, 'volume': 647703, 'success': True}]",43.7,647703.0,19.89,7.49,-1.0,-1.44,5.83,1845588180.0,3.04,Real + Estimated
2546.TW,2546,根基,Real Estate,Others,上市,2025-05-28T00:57:08.033829,"[{'source': 'TWSE_API', 'price': 80.8, 'volume': 28992, 'success': True}]",63.9,28992.0,12.99,4.22,-1.95,-1.7,15.14,737229914.0,2.4,Real + Estimated
2547.TW,2547,日勝生,Real Estate,Others,上市,2025-05-28T00:57:14.095346,"[{'source': 'TWSE_API', 'price': 13.75, 'volume': 4269955, 'success': True}]",178.8,4269955.0,13.32,6.6,20.32,3.56,27.09,8304756019.0,1.79,Real + Estimated
2548.TW,2548,華固,Real Estate,Others,上市,2025-05-28T00:57:20.153372,"[{'source': 'TWSE_API', 'price': 115.5, 'volume': 2058860, 'success': True}]",76.3,2058860.0,8.36,10.19,13.51,1.91,7.49,2378052295.0,3.39,Real + Estimated
2597.TW,2597,潤弘,Real Estate,Others,上市,2025-05-28T00:57:26.221064,"[{'source': 'TWSE_API', 'price': 180.0, 'volume': 404774, 'success': True}]",179.7,404774.0,11.95,8.67,1.04,0.41,20.73,1525775312.0,1.36,Real + Estimated
2601.TW,2601,益航,Transportation,Others,上市,2025-05-28T00:57:32.281441,"[{'source': 'TWSE_API', 'price': 6.5, 'volume': 769741, 'success': True}]",30.4,769741.0,14.8,8.63,-3.47,0.16,3.52,262621525.0,6.0,Real + Estimated
2603.TW,2603,長榮,Transportation,Others,上市,2025-05-28T00:57:38.339688,"[{'source': 'TWSE_API', 'price': 253.0, 'volume': 15762398, 'success': True}]",92.7,15762398.0,9.25,13.62,26.93,0.92,6.81,2814643578.0,4.89,Real + Estimated
2605.TW,2605,新興,Transportation,Others,上市,2025-05-28T00:57:44.390991,"[{'source': 'TWSE_API', 'price': 23.55, 'volume': 1648512, 'success': True}]",165.6,1648512.0,6.47,5.65,19.44,1.42,29.31,3829893896.0,2.07,Real + Estimated
2606.TW,2606,裕民,Transportation,Others,上市,2025-05-28T00:57:50.448754,"[{'source': 'TWSE_API', 'price': 57.2, 'volume': 3555816, 'success': True}]",26.8,3555816.0,15.88,12.65,-1.63,0.03,2.12,991272723.0,2.24,Real + Estimated
2607.TW,2607,榮運,Transportation,Others,上市,2025-05-28T00:57:56.513960,"[{'source': 'TWSE_API', 'price': 34.35, 'volume': 4896882, 'success': True}]",83.6,4896882.0,16.89,4.5,2.71,-1.57,18.58,3052838507.0,0.11,Real + Estimated
2608.TW,2608,嘉里大榮,Transportation,Others,上市,2025-05-28T00:58:02.576670,"[{'source': 'TWSE_API', 'price': 36.7, 'volume': 101902, 'success': True}]",158.6,101902.0,14.61,14.44,17.95,2.73,10.98,3088050296.0,2.42,Real + Estimated
2609.TW,2609,陽明,Transportation,Others,上市,2025-05-28T00:59:08.690293,"[{'source': 'TWSE_API', 'price': 82.0, 'volume': 60073015, 'success': True}]",106.1,60073015.0,13.81,8.45,5.09,-0.72,12.56,1889945246.0,4.93,Real + Estimated
2610.TW,2610,華航,Transportation,Others,上市,2025-05-28T00:59:14.755765,"[{'source': 'TWSE_API', 'price': 22.45, 'volume': 18903951, 'success': True}]",73.9,18903951.0,6.34,2.26,9.91,-0.73,32.7,1317268028.0,5.94,Real + Estimated
2611.TW,2611,志信,Transportation,Others,上市,2025-05-28T00:59:20.817799,"[{'source': 'TWSE_API', 'price': 21.0, 'volume': 200233, 'success': True}]",161.1,200233.0,18.93,11.34,19.16,1.31,14.21,2072510086.0,2.56,Real + Estimated
2612.TW,2612,中航,Transportation,Others,上市,2025-05-28T00:59:26.888167,"[{'source': 'TWSE_API', 'price': 47.45, 'volume': 823485, 'success': True}]",34.4,823485.0,12.04,14.93,-8.15,0.98,2.3,1346965440.0,0.86,Real + Estimated
