stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
5434.TW,崇越,262.0,18.0,20.21,4.13,3.56,262000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5471.TW,松翰,36.05,18.0,2.07,7.33,9.06,36050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5484.TW,慧友,41.9,18.0,4.03,6.51,6.0,41900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5525.TW,順天,32.75,15.0,2.56,12.21,14.53,32750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5531.TW,鄉林,10.0,15.0,0.57,10.09,9.78,10000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5533.TW,皇鼎,18.05,15.0,1.79,9.71,7.13,18050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5534.TW,長虹,91.9,18.0,8.46,1.78,1.56,91900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5538.TW,東明-KY,31.0,15.0,2.06,3.39,3.88,31000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5608.TW,四維航,16.85,18.0,1.4,3.99,3.09,16850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5706.TW,鳳凰,61.9,18.0,4.01,6.12,6.28,61900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5876.TW,上海商銀,46.55,12.0,5.11,10.75,11.68,46550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5880.TW,合庫金,24.0,12.0,2.71,0.02,0.03,24000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6005.TW,群益證,24.95,15.0,1.59,17.92,22.16,24950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6024.TW,群益期,50.5,15.0,3.1,8.69,7.1,50500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6108.TW,競國,14.5,15.0,1.02,10.72,7.68,14500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6112.TW,聚碩,47.85,18.0,4.46,5.7,6.02,47850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6116.TW,彩晶,7.33,18.0,0.54,16.46,12.72,7330000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6117.TW,迎廣,94.6,18.0,5.95,3.44,2.5,94600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6120.TW,達運,11.3,18.0,0.69,15.11,16.82,11300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6128.TW,上福,31.5,15.0,2.26,2.79,2.59,31500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6131.TW,悠克,,15.0,2.39,5.04,5.46,671611765191,Industrials,Manufacturing,['ESTIMATED']
6133.TW,金橋,14.75,18.0,0.84,16.28,20.19,14750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6138.TW,茂達,,15.0,1.78,0.75,0.55,389393948641,Industrials,Manufacturing,['ESTIMATED']
6139.TW,亞翔,252.0,18.0,17.55,7.98,9.92,252000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6141.TW,柏承,11.65,18.0,0.86,4.44,4.29,11650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6142.TW,友勁,9.3,18.0,0.69,4.15,5.15,9300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6145.TW,勁永,,15.0,1.78,7.03,8.89,772454742327,Industrials,Manufacturing,['ESTIMATED']
6152.TW,百一,9.05,18.0,0.72,2.42,3.05,9050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6153.TW,嘉聯益,12.1,18.0,0.75,11.07,12.85,12100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6155.TW,鈞寶,23.35,18.0,2.32,6.93,6.97,23350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6164.TW,華興,12.05,18.0,0.7,17.54,20.91,12050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6165.TW,捷泰,59.1,18.0,5.4,6.37,7.39,59100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6166.TW,凌華,67.7,18.0,4.75,1.84,1.72,67700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6168.TW,宏齊,16.4,18.0,1.37,15.19,10.93,16399999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6172.TW,互億,,15.0,1.27,14.49,17.19,126093836259,Industrials,Manufacturing,['ESTIMATED']
6176.TW,瑞儀,147.5,18.0,14.03,11.63,12.26,147500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6177.TW,達麗,50.0,18.0,3.35,7.3,5.99,50000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6183.TW,關貿,94.4,15.0,5.85,12.09,14.47,94400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6184.TW,大豐電,54.3,12.0,3.73,10.76,13.28,54300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6189.TW,豐藝,73.4,18.0,7.29,4.38,3.83,73400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6191.TW,精成科,86.7,18.0,6.81,17.52,15.85,86700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6192.TW,巨路,102.5,15.0,6.26,17.4,16.44,102500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6196.TW,帆宣,173.0,15.0,11.78,12.57,11.91,173000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6197.TW,佳必琪,143.5,18.0,9.42,1.97,2.01,143500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6201.TW,元山,60.1,15.0,5.98,2.26,2.17,60100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6202.TW,盛群,46.2,18.0,4.12,5.32,3.99,46200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6205.TW,詮欣,52.0,18.0,3.35,6.14,7.66,52000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6206.TW,飛捷,112.5,18.0,6.6,0.74,0.78,112500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6209.TW,今國光,26.3,18.0,1.7,8.77,7.8,26300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6213.TW,聯茂,88.0,18.0,6.49,8.09,8.71,88000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6214.TW,精誠,116.5,18.0,6.7,6.38,4.64,116500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6215.TW,和椿,98.7,18.0,5.92,13.83,14.41,98700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6216.TW,居易,33.0,18.0,3.22,2.34,2.74,33000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6224.TW,聚鼎,49.15,18.0,2.74,9.98,11.15,49150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6225.TW,天瀚,12.15,18.0,0.74,12.66,14.09,12150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6226.TW,光鼎,7.39,18.0,0.43,12.98,9.71,7390000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6230.TW,超眾,128.5,18.0,12.73,17.81,14.7,128500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6235.TW,華孚,53.8,18.0,3.97,16.74,18.21,53800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6239.TW,力成,117.0,18.0,9.56,10.78,13.68,117000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6243.TW,迅杰,38.15,18.0,3.63,11.62,13.35,38150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6248.TW,沅聖,,15.0,3.29,13.94,15.7,161724550657,Industrials,Manufacturing,['ESTIMATED']
6251.TW,定穎,,15.0,2.42,11.46,12.62,511551293129,Industrials,Manufacturing,['ESTIMATED']
6257.TW,矽格,77.2,18.0,4.76,5.01,4.39,77200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6269.TW,台郡,54.1,18.0,3.33,12.87,14.86,54100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6271.TW,同欣電,111.0,18.0,6.87,0.2,0.25,111000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6277.TW,宏正,67.0,15.0,4.57,5.92,5.54,67000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6281.TW,全國電子,72.4,15.0,6.78,10.1,8.24,72400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6285.TW,啟碁,123.0,18.0,7.97,1.61,1.3,123000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6288.TW,聯嘉,20.85,18.0,1.23,9.31,7.56,20850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6291.TW,沛亨,,15.0,1.84,15.26,14.14,728264485315,Industrials,Manufacturing,['ESTIMATED']
6456.TW,GIS-KY,46.8,18.0,3.02,16.06,15.18,46800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6525.TW,捷敏-KY,68.3,15.0,4.05,9.75,11.72,68300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6531.TW,愛普,280.5,18.0,18.22,2.2,2.62,280500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6532.TW,瑞耘,,15.0,2.38,13.18,16.17,398394277996,Industrials,Manufacturing,['ESTIMATED']
6533.TW,晶心科,271.5,18.0,21.93,5.89,5.16,271500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6541.TW,泰福-KY,53.7,18.0,5.06,1.22,0.88,53700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6552.TW,易華電,26.3,18.0,1.54,1.18,0.99,26300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6558.TW,興能高,50.3,18.0,4.15,16.09,15.33,50300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6591.TW,動力-KY,75.0,18.0,4.42,13.73,10.88,75000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6592.TW,和潤企業,69.6,15.0,5.84,8.7,10.21,69600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6605.TW,帝寶,182.0,18.0,10.23,14.17,18.05,182000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6715.TW,嘉基,124.5,18.0,9.94,17.05,17.13,124500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6770.TW,力積電,15.5,18.0,1.36,12.74,12.54,15500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6781.TW,AES-KY,1030.0,18.0,58.14,8.39,10.27,1030000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6789.TW,采鈺,214.0,18.0,16.69,9.07,8.8,214000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8011.TW,台通,22.5,18.0,1.99,9.89,9.44,22500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8016.TW,矽創,217.5,15.0,17.9,14.63,18.39,217500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8021.TW,尖點,28.95,18.0,1.96,14.46,13.88,28950000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8024.TW,佑華,,15.0,1.7,15.44,10.98,107043415326,Industrials,Manufacturing,['ESTIMATED']
8028.TW,昇陽半導體,140.0,18.0,9.8,1.39,1.24,140000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8033.TW,雷虎,57.6,18.0,4.97,11.11,8.28,57600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8035.TW,東茂,,15.0,2.09,15.39,13.49,184974516751,Industrials,Manufacturing,['ESTIMATED']
8039.TW,台虹,46.85,18.0,2.63,3.2,3.11,46850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8046.TW,南電,105.0,18.0,7.72,0.02,0.02,105000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8070.TW,長華,48.3,18.0,4.61,11.87,11.54,48300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8081.TW,致新,224.5,18.0,18.62,17.88,20.89,224500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8101.TW,華冠,16.0,18.0,1.56,1.15,0.87,16000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8103.TW,瀚荃,48.6,18.0,3.18,12.08,9.07,48600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8105.TW,凌巨,12.65,18.0,1.09,14.01,13.43,12650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8110.TW,華東,13.05,18.0,0.8,2.11,1.6,13050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8112.TW,至上,49.6,18.0,2.8,8.11,6.06,49600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8114.TW,振樺電,323.0,18.0,17.99,8.09,10.47,323000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8131.TW,福懋科,26.3,15.0,2.31,6.57,5.52,26300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8201.TW,無敵,11.7,18.0,0.78,1.58,1.89,11700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8213.TW,志超,31.7,15.0,2.06,0.48,0.53,31700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8249.TW,菱光,49.3,18.0,3.1,15.04,18.92,49300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8261.TW,富鼎,80.5,18.0,4.63,2.33,2.33,80500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8271.TW,宇瞻,50.8,18.0,3.9,9.27,10.73,50800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8358.TW,金居,,15.0,1.32,16.93,14.24,338098039683,Industrials,Manufacturing,['ESTIMATED']
8454.TW,富邦媒,305.0,15.0,20.02,15.86,16.7,305000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8464.TW,億豐,433.0,18.0,30.05,7.64,9.39,433000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8926.TW,台汽電,45.3,15.0,3.67,12.72,16.35,45300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8940.TW,新天地,21.7,18.0,1.53,0.26,0.27,21700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9910.TW,豐泰,121.5,18.0,9.17,13.61,16.89,121500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9911.TW,櫻花,85.1,12.0,5.61,10.64,13.16,85100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9914.TW,美利達,118.5,18.0,9.69,1.67,1.21,118500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9917.TW,中保科,118.5,15.0,7.76,9.81,7.19,118500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9918.TW,欣天然,39.5,12.0,3.87,1.91,1.46,39500000000,Industrials,Manufacturing,['TWSTOCK']
9919.TW,康那香,21.15,18.0,1.69,9.12,6.81,21150000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9921.TW,巨大,119.0,18.0,9.52,14.55,16.25,119000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9924.TW,福興,50.4,15.0,4.84,12.49,11.15,50400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9925.TW,新保,41.4,12.0,4.05,7.75,8.79,41400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9926.TW,新海,51.5,12.0,3.37,11.83,14.2,51500000000,Industrials,Manufacturing,['TWSTOCK']
9927.TW,泰銘,69.4,15.0,4.16,0.27,0.2,69400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9928.TW,中視,15.6,15.0,1.26,10.3,11.01,15600000000,Industrials,Manufacturing,['TWSTOCK']
9929.TW,秋雨,15.35,15.0,1.02,1.42,1.31,15350000000,Industrials,Manufacturing,['TWSTOCK']
9930.TW,中聯資源,78.0,15.0,5.59,13.05,12.62,78000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9931.TW,欣高,36.0,12.0,3.14,11.57,11.21,36000000000,Industrials,Manufacturing,['TWSTOCK']
9933.TW,中鼎,26.75,18.0,2.32,2.34,2.46,26750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9934.TW,成霖,10.85,18.0,0.64,1.89,2.11,10850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9935.TW,慶豐富,24.85,18.0,1.65,6.06,7.34,24850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9937.TW,全國,62.7,12.0,4.6,10.17,9.06,62700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9938.TW,百和,58.2,18.0,3.42,2.16,2.26,58200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9939.TW,宏全,147.0,15.0,8.32,8.27,7.89,147000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9940.TW,信義,27.7,12.0,2.66,8.72,9.79,27700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9941.TW,裕融,110.5,15.0,6.14,16.76,14.68,110500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9942.TW,茂順,116.5,15.0,9.0,12.68,9.47,116500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9943.TW,好樂迪,78.1,12.0,6.52,2.01,1.65,78100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9944.TW,新麗,17.4,18.0,1.63,16.77,15.19,17400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9945.TW,潤泰新,29.9,18.0,2.05,13.07,15.88,29900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9946.TW,三發地產,21.1,18.0,1.25,14.33,16.78,21100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9955.TW,佳龍,28.45,18.0,2.07,7.28,5.6,28450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9958.TW,世紀鋼,180.0,18.0,16.35,8.26,7.5,180000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9962.TW,有益鋼,,15.0,1.72,1.42,1.67,242603646497,Industrials,Manufacturing,['ESTIMATED']
