stock_code,name,current_price,ROE,EPS,年營收成長率,月營收成長率,market_cap,sector,industry,data_sources
5471.TW,松翰,36.0,18.0,2.38,9.1,7.7,36000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5484.TW,慧友,42.2,18.0,2.87,5.89,4.7,42200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5525.TW,順天,32.7,15.0,2.85,17.25,17.34,32700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5531.TW,鄉林,10.0,15.0,0.63,13.55,12.56,10000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5533.TW,皇鼎,18.05,15.0,1.27,17.93,13.3,18050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5534.TW,長虹,92.5,18.0,5.21,1.38,1.09,92500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5538.TW,東明-KY,30.85,15.0,1.76,6.59,6.33,30850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5608.TW,四維航,16.75,18.0,1.35,5.01,4.43,16750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5706.TW,鳳凰,62.0,18.0,5.4,6.54,8.28,62000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5876.TW,上海商銀,46.5,12.0,4.2,2.22,2.18,46500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
5880.TW,合庫金,24.5,12.0,2.06,16.27,19.75,24500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6005.TW,群益證,25.2,15.0,2.49,7.79,6.18,25200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6024.TW,群益期,50.6,15.0,4.29,8.6,6.59,50600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6108.TW,競國,14.4,15.0,1.2,13.89,10.4,14400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6112.TW,聚碩,48.4,18.0,3.11,14.25,16.49,48400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6116.TW,彩晶,7.2,18.0,0.57,7.3,6.42,7200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6117.TW,迎廣,100.5,18.0,9.88,16.65,17.85,100500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6120.TW,達運,11.5,18.0,0.76,5.72,4.71,11500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6128.TW,上福,31.45,15.0,2.84,2.68,2.86,31450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6131.TW,悠克,,15.0,3.64,16.83,13.02,406834489738,Industrials,Manufacturing,['ESTIMATED']
6133.TW,金橋,14.55,18.0,0.88,2.61,2.1,14550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6138.TW,茂達,,15.0,3.92,2.19,1.55,717625428119,Industrials,Manufacturing,['ESTIMATED']
6139.TW,亞翔,245.5,18.0,24.14,7.99,9.91,245500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6141.TW,柏承,11.35,18.0,0.72,3.9,4.38,11350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6142.TW,友勁,9.34,18.0,0.62,10.06,8.85,9340000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6145.TW,勁永,,15.0,2.45,14.22,12.82,193101960844,Industrials,Manufacturing,['ESTIMATED']
6152.TW,百一,9.13,18.0,0.69,2.26,2.9,9130000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6153.TW,嘉聯益,12.2,18.0,0.74,12.96,10.4,12200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6155.TW,鈞寶,23.6,18.0,1.46,0.07,0.05,23600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6164.TW,華興,12.05,18.0,0.73,17.0,17.95,12050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6165.TW,捷泰,57.1,18.0,4.3,13.21,9.67,57100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6166.TW,凌華,66.7,18.0,4.63,2.08,1.7,66700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6168.TW,宏齊,16.3,18.0,1.0,7.82,8.53,16300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6172.TW,互億,,15.0,1.34,6.72,6.18,679342436374,Industrials,Manufacturing,['ESTIMATED']
6176.TW,瑞儀,146.0,18.0,11.43,3.18,3.67,146000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6177.TW,達麗,50.5,18.0,3.84,4.79,4.83,50500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6183.TW,關貿,93.9,18.0,5.7,5.92,5.3,93900000000,Industrials,Manufacturing,['TWSTOCK']
6184.TW,大豐電,54.3,12.0,5.03,4.74,6.08,54300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6189.TW,豐藝,72.8,18.0,7.04,10.57,10.16,72800000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6191.TW,精成科,96.3,18.0,7.28,5.98,6.04,96300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6192.TW,巨路,101.5,15.0,8.24,8.43,10.58,101500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6196.TW,帆宣,172.5,18.0,9.89,14.88,12.27,172500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6197.TW,佳必琪,141.5,18.0,8.52,5.12,6.32,141500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6201.TW,元山,59.9,15.0,3.76,8.75,9.88,59900000000,Industrials,Manufacturing,['TWSTOCK']
6202.TW,盛群,46.0,18.0,3.36,7.15,9.28,46000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6205.TW,詮欣,52.0,18.0,3.51,7.53,7.99,52000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6206.TW,飛捷,108.5,18.0,9.89,14.85,14.21,108500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6209.TW,今國光,25.85,18.0,1.96,15.19,12.09,25850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6213.TW,聯茂,86.0,18.0,6.05,12.4,11.31,86000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6214.TW,精誠,116.0,18.0,7.39,11.99,9.84,116000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6215.TW,和椿,101.0,18.0,8.29,11.74,13.21,101000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6216.TW,居易,32.75,18.0,2.28,16.03,20.79,32750000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6224.TW,聚鼎,49.0,18.0,2.81,9.92,10.31,49000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6225.TW,天瀚,12.45,18.0,1.08,5.2,6.31,12450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6226.TW,光鼎,7.36,18.0,0.59,9.86,10.78,7360000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6230.TW,超眾,125.0,18.0,8.67,10.46,8.93,125000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6235.TW,華孚,52.7,18.0,4.37,17.28,20.08,52700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6239.TW,力成,117.0,18.0,7.77,9.86,9.4,117000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6243.TW,迅杰,38.1,18.0,2.47,16.34,11.5,38100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6248.TW,沅聖,,15.0,3.16,2.25,1.77,377844103112,Industrials,Manufacturing,['ESTIMATED']
6251.TW,定穎,,15.0,2.26,11.79,14.48,189221101925,Industrials,Manufacturing,['ESTIMATED']
6257.TW,矽格,76.5,18.0,5.97,4.24,4.47,76500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6269.TW,台郡,54.5,18.0,5.31,5.77,4.06,54500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6271.TW,同欣電,108.0,18.0,7.06,16.41,16.53,108000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6277.TW,宏正,67.1,15.0,6.16,2.98,2.38,67099999999,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6281.TW,全國電子,72.6,15.0,5.2,5.1,3.91,72600000000,Industrials,Manufacturing,['TWSTOCK']
6285.TW,啟碁,120.5,18.0,9.76,0.65,0.73,120500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6288.TW,聯嘉,21.1,18.0,1.22,13.19,11.91,21100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6291.TW,沛亨,,15.0,1.06,5.14,3.87,505133212197,Industrials,Manufacturing,['ESTIMATED']
6456.TW,GIS-KY,47.5,18.0,3.35,10.56,11.33,47500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6525.TW,捷敏-KY,66.5,15.0,4.76,10.57,8.24,66500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6531.TW,愛普,268.0,18.0,22.69,13.7,17.16,268000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6532.TW,瑞耘,,15.0,3.55,6.93,5.38,745991793394,Industrials,Manufacturing,['ESTIMATED']
6533.TW,晶心科,268.5,18.0,21.0,2.99,3.62,268500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6541.TW,泰福-KY,54.2,18.0,4.79,9.78,11.87,54200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6552.TW,易華電,26.1,18.0,1.55,3.63,3.44,26100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6558.TW,興能高,51.2,18.0,3.66,17.55,21.87,51200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6591.TW,動力-KY,78.0,18.0,5.04,0.1,0.09,78000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6592.TW,和潤企業,69.4,15.0,4.11,5.48,6.46,69400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6605.TW,帝寶,180.5,18.0,10.69,16.71,19.22,180500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6715.TW,嘉基,122.0,18.0,10.17,14.88,14.68,122000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6770.TW,力積電,15.4,18.0,1.33,9.58,11.03,15400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6781.TW,AES-KY,1045.0,18.0,78.99,12.49,13.86,1045000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
6789.TW,采鈺,214.5,18.0,14.36,11.77,11.61,214500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8011.TW,台通,22.65,18.0,2.09,11.54,12.04,22650000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8016.TW,矽創,211.5,15.0,16.71,3.06,3.9,211500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8021.TW,尖點,29.45,18.0,2.86,1.46,1.53,29450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8024.TW,佑華,,15.0,3.34,9.65,11.34,221397305415,Industrials,Manufacturing,['ESTIMATED']
8028.TW,昇陽半導體,135.5,18.0,10.48,10.73,8.08,135500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8033.TW,雷虎,57.7,18.0,3.24,17.31,21.27,57700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8035.TW,東茂,,15.0,1.87,5.83,6.36,264736368099,Industrials,Manufacturing,['ESTIMATED']
8039.TW,台虹,46.5,18.0,2.82,5.78,7.17,46500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8046.TW,南電,106.5,18.0,8.37,5.72,4.17,106500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8070.TW,長華,46.35,18.0,2.76,10.23,9.75,46350000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8081.TW,致新,224.5,18.0,16.75,16.9,19.05,224500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8101.TW,華冠,15.85,18.0,1.2,4.18,3.42,15850000000,Industrials,Manufacturing,['TWSTOCK']
8103.TW,瀚荃,47.85,18.0,3.82,9.96,9.06,47850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8105.TW,凌巨,12.7,18.0,1.27,2.29,2.78,12700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8110.TW,華東,13.05,18.0,0.76,14.82,12.69,13050000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8112.TW,至上,49.7,18.0,3.25,4.53,3.8,49700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8114.TW,振樺電,313.5,18.0,19.64,11.54,8.53,313500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8131.TW,福懋科,26.0,15.0,1.91,5.45,6.09,26000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8201.TW,無敵,11.7,18.0,0.94,5.04,5.63,11700000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8213.TW,志超,32.1,15.0,2.14,16.64,15.69,32100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8249.TW,菱光,48.45,18.0,2.87,13.67,11.18,48450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8261.TW,富鼎,79.5,18.0,5.24,8.17,9.01,79500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8271.TW,宇瞻,50.6,18.0,3.67,1.15,1.26,50600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8358.TW,金居,,15.0,1.41,4.59,5.89,785078025067,Industrials,Manufacturing,['ESTIMATED']
8454.TW,富邦媒,302.5,15.0,22.87,3.07,3.24,302500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8464.TW,億豐,441.0,18.0,26.63,10.73,9.08,441000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8926.TW,台汽電,45.3,15.0,2.77,4.46,4.74,45300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
8940.TW,新天地,22.15,18.0,2.19,12.28,13.84,22150000000,Industrials,Manufacturing,['TWSTOCK']
9910.TW,豐泰,120.5,18.0,7.93,3.77,2.98,120500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9911.TW,櫻花,85.3,12.0,5.0,10.74,8.49,85300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9914.TW,美利達,119.0,18.0,11.81,15.26,13.23,119000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9917.TW,中保科,118.5,15.0,8.37,2.96,2.66,118500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9918.TW,欣天然,39.55,12.0,2.27,4.2,3.95,39550000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9919.TW,康那香,20.6,18.0,1.23,4.15,3.75,20600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9921.TW,巨大,119.5,18.0,11.14,17.43,17.97,119500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9924.TW,福興,49.9,15.0,2.99,5.79,5.7,49900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9925.TW,新保,41.45,12.0,2.65,5.71,5.54,41450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9926.TW,新海,51.7,12.0,3.28,10.32,12.1,51700000000,Industrials,Manufacturing,['TWSTOCK']
9927.TW,泰銘,69.2,15.0,5.22,7.68,8.82,69200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9928.TW,中視,15.7,15.0,1.02,2.34,3.03,15700000000,Industrials,Manufacturing,['TWSTOCK']
9929.TW,秋雨,15.0,15.0,0.87,14.06,16.45,15000000000,Industrials,Manufacturing,['TWSTOCK']
9930.TW,中聯資源,79.1,15.0,5.47,6.24,6.87,79100000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9931.TW,欣高,36.0,12.0,2.54,16.91,21.38,36000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9933.TW,中鼎,26.4,18.0,2.0,17.07,17.04,26400000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9934.TW,成霖,10.9,18.0,0.62,7.78,5.49,10900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9935.TW,慶豐富,24.9,18.0,1.51,12.89,13.59,24900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9937.TW,全國,62.5,12.0,3.88,17.85,15.0,62500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9938.TW,百和,57.3,18.0,5.65,14.35,18.63,57300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9939.TW,宏全,149.0,15.0,9.09,6.3,4.7,149000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9940.TW,信義,27.9,12.0,2.42,9.55,8.14,27900000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9941.TW,裕融,108.5,15.0,7.23,5.13,5.14,108500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9942.TW,茂順,117.5,15.0,9.76,3.4,3.13,117500000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9943.TW,好樂迪,78.2,12.0,5.5,5.68,6.06,78200000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9944.TW,新麗,17.3,18.0,1.12,3.35,3.35,17300000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9945.TW,潤泰新,30.6,18.0,2.43,7.6,6.58,30600000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9946.TW,三發地產,21.45,18.0,2.06,6.89,6.43,21450000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9955.TW,佳龍,28.85,18.0,1.66,10.67,9.75,28850000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9958.TW,世紀鋼,182.0,18.0,10.37,17.48,20.61,182000000000,Industrials,Manufacturing,"['TWSTOCK', 'TWSE_API']"
9962.TW,有益鋼,,15.0,2.22,7.11,5.66,311267015276,Industrials,Manufacturing,['ESTIMATED']
